combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Today, over 200 organic farmers grow producer for SONNENTOR in Austria.",-0.043846948438,0.021707911555,0.064227421598,-0.024495878791,-0.021547126135,0.091913118975,,,0,0,0,0,0,1,,0.007414764113,36,597,1,350,0.972972973,0.6304118268,0.3425611462,0.05687203791,0.05373134328,0.1360374684,0.007414764113,109,597,28,350,0.8,0.6,16.52%,15.44%,12.93%,0.1151913062,0.049997508263,6,685,0,378,1,0.6444026341,0.3555973659,0.008683068017,0.008608321377,0.05556686167,0.049997508263,21,685,0,378,1,0.6444026341,0.3555973659,0.02974504249,0.02888583219,0.1028458009,0.018609286310,61,566,1,364,0.9838709677,0.6086021505,0.3752688172,0.09728867624,0.0885341074,0.1883647332,0.018609286310,140,566,14,364,0.9090909091,0.6086021505,0.3004887586,0.1983002833,0.1627906977,0.2201313078,0.042102323258,86,565,7,357,0.9247311828,0.6127982646,0.3119329182,0.1321044547,0.1155913978,0.1876406621,0.042102323258,141,565,21,357,0.8703703704,0.6127982646,0.2575721057,0.1997167139,0.1624423963,0.1926963755,0.030695860815,7,692,0,378,1,0.646728972,0.353271028,0.01001430615,0.009915014164,0.0594791075,0.030695860815,14,692,0,378,1,0.646728972,0.353271028,0.01983002833,0.01944444444,0.08369811523,0.069195634511,122,378,16,312,0.884057971,0.547826087,0.3362318841,0.244,0.1912225705,0.2562011405,0.069195634511,328,378,66,312,0.8324873096,0.547826087,0.2846612227,0.4645892351,0.2981818182,0.287311306,,0.6,0.8,,,,,
The secret of our success?,0.268854472917,0.294055438363,0.299293076365,0.255300432687,0.255479263999,0.261183649391,,,0,0,0,0,0,0,,0.008169646705,36,597,1,350,0.972972973,0.6304118268,0.3425611462,0.05687203791,0.05373134328,0.1360374684,0.008169646705,108,597,29,350,0.8,0.6,15.79%,15.32%,12.83%,0.1100345143,0.050237459584,6,684,0,379,1,0.6434619003,0.3565380997,0.008695652174,0.008620689655,0.05568061873,0.050237459584,21,684,0,379,1,0.6434619003,0.3565380997,0.02978723404,0.02892561983,0.1030547613,0.018737596564,61,565,1,365,0.9838709677,0.6075268817,0.376344086,0.09744408946,0.0886627907,0.1887968333,0.018737596564,140,565,14,365,0.9090909091,0.6075268817,0.3015640274,0.1985815603,0.1629802095,0.220783801,0.042605508120,86,564,7,358,0.9247311828,0.6117136659,0.3130175169,0.1323076923,0.1157469717,0.1881795675,0.042605508120,141,564,21,358,0.8703703704,0.6117136659,0.2586567044,0.2,0.1626297578,0.1933893458,0.030714449144,7,691,0,379,1,0.6457943925,0.3542056075,0.0100286533,0.009929078014,0.05960037947,0.030714449144,14,691,0,379,1,0.6457943925,0.3542056075,0.01985815603,0.01947148818,0.08386817167,0.069743320546,122,377,16,313,0.884057971,0.5463768116,0.3376811594,0.244488978,0.191522763,0.2571714166,0.069743320546,328,377,66,313,0.8324873096,0.5463768116,0.2861104981,0.465248227,0.2984531392,0.2885973149,,0.6,0.8,,,,,
"A large part of the processing happens directly on the farm, such as drying and packaging of the raw materials.",0.035205428159,0.121134988053,0.015009131681,0.044176384572,-0.010980083936,0.111417166607,,,0,0,0,0,0,1,,0.008192013808,36,596,1,351,0.972972973,0.6293558606,0.3436171124,0.05696202532,0.05381165919,0.1363706041,0.008192013808,108,596,29,351,0.8,0.6,15.90%,15.34%,12.84%,0.1107030277,0.050371253071,6,683,0,380,1,0.6425211665,0.3574788335,0.008708272859,0.008633093525,0.05579447305,0.050371253071,21,683,0,380,1,0.6425211665,0.3574788335,0.02982954545,0.02896551724,0.1032638907,0.018970457910,61,564,1,366,0.9838709677,0.6064516129,0.3774193548,0.0976,0.08879184862,0.1892293276,0.018970457910,140,564,14,366,0.9090909091,0.6064516129,0.3026392962,0.1988636364,0.1631701632,0.2214364065,0.042606695929,86,563,7,359,0.9247311828,0.6106290672,0.3141021156,0.1325115562,0.115902965,0.1887186865,0.042606695929,141,563,21,359,0.8703703704,0.6106290672,0.2597413031,0.2002840909,0.162817552,0.1940822664,0.030978110592,7,690,0,380,1,0.6448598131,0.3551401869,0.01004304161,0.009943181818,0.0597217521,0.030978110592,14,690,0,380,1,0.6448598131,0.3551401869,0.01988636364,0.01949860724,0.08403836564,0.069900332101,122,376,16,314,0.884057971,0.5449275362,0.3391304348,0.2449799197,0.1918238994,0.258142323,0.069900332101,328,376,66,314,0.8324873096,0.5449275362,0.2875597734,0.4659090909,0.2987249545,0.2898829426,,0.6,0.8,,,,,
"This allows farmers to ask higher prices for their products and, consequently, live well.",0.144433037186,0.282014354266,0.163163492947,0.186279624097,0.124440320323,0.263510974302,,,0,2,0,0,2,0,,0.008277546258,36,595,1,352,0.972972973,0.6282998944,0.3446730786,0.05705229794,0.05389221557,0.1367039874,0.008277546258,108,595,29,352,0.8,0.6,16.00%,15.36%,12.86%,0.1113711861,0.050739342855,6,682,0,381,1,0.6415804327,0.3584195673,0.008720930233,0.008645533141,0.05590842548,0.050739342855,21,682,0,381,1,0.6415804327,0.3584195673,0.02987197724,0.02900552486,0.1034731905,0.019540650737,61,563,1,367,0.9838709677,0.6053763441,0.3784946237,0.09775641026,0.0889212828,0.18966222,0.019540650737,140,563,14,367,0.9090909091,0.6053763441,0.303714565,0.1991465149,0.1633605601,0.2220891305,0.042671705385,86,562,7,360,0.9247311828,0.6095444685,0.3151867142,0.1327160494,0.1160593792,0.1892580245,0.042671705385,141,562,21,360,0.8703703704,0.6095444685,0.2608259018,0.20056899,0.1630057803,0.1947751445,0.031072615273,7,689,0,381,1,0.6439252336,0.3560747664,0.01005747126,0.009957325747,0.05984322627,0.031072615273,14,689,0,381,1,0.6439252336,0.3560747664,0.01991465149,0.01952580195,0.08420869835,0.069900352287,122,375,16,315,0.884057971,0.5434782609,0.3405797101,0.245472837,0.1921259843,0.2591138748,0.069900352287,328,375,66,315,0.8324873096,0.5434782609,0.2890090488,0.466571835,0.2989972653,0.2911682033,,0.6,0.8,,,,,
And the communities benefit from the small-scale farm shops that many farmers run on their farms.,0.067617563847,0.320722816662,0.221418328000,0.091988773610,0.115100155608,0.170031310399,,,0,2,0,0,0,0,,0.008375374551,36,594,1,353,0.972972973,0.6272439282,0.3457290448,0.05714285714,0.05397301349,0.1370376215,0.008375374551,108,594,29,353,0.8,0.6,16.11%,15.38%,12.87%,0.1120389975,0.051184386555,6,681,0,382,1,0.640639699,0.359360301,0.008733624454,0.008658008658,0.05602247685,0.051184386555,21,681,0,382,1,0.640639699,0.359360301,0.02991452991,0.02904564315,0.1036826624,0.019568761561,61,562,1,368,0.9838709677,0.6043010753,0.3795698925,0.09791332263,0.08905109489,0.1900955145,0.019568761561,140,562,14,368,0.9090909091,0.6043010753,0.3047898338,0.1994301994,0.1635514019,0.2227419792,0.042688361777,86,561,7,361,0.9247311828,0.6084598698,0.3162713129,0.1329211747,0.1162162162,0.189797587,0.042688361777,141,561,21,361,0.8703703704,0.6084598698,0.2619105005,0.2008547009,0.1631944444,0.1954679871,0.031211992817,7,688,0,382,1,0.6429906542,0.3570093458,0.01007194245,0.009971509972,0.05996480287,0.031211992817,14,688,0,382,1,0.6429906542,0.3570093458,0.01994301994,0.01955307263,0.08437917103,0.069935347058,122,374,16,316,0.884057971,0.5420289855,0.3420289855,0.2459677419,0.1924290221,0.260086087,0.069935347058,328,374,66,316,0.8324873096,0.5420289855,0.2904583241,0.4672364672,0.299270073,0.2924531113,,0.6,0.8,,,,,
Our employees have a work place in the sun.,0.245647123831,0.128074933116,0.183363081899,0.164681882752,0.142541051975,0.253385719076,,,2,0,0,0,0,0,,0.008503257401,36,593,1,354,0.972972973,0.626187962,0.346785011,0.05723370429,0.05405405405,0.1373715094,0.008503257401,108,593,29,354,0.8,0.6,16.21%,15.41%,12.89%,0.1127064699,0.051387827088,6,680,0,383,1,0.6396989652,0.3603010348,0.008746355685,0.008670520231,0.05613662801,0.051387827088,21,680,0,383,1,0.6396989652,0.3603010348,0.02995720399,0.02908587258,0.1038923077,0.019671704503,61,561,1,369,0.9838709677,0.6032258065,0.3806451613,0.09807073955,0.08918128655,0.190529215,0.019671704503,140,561,14,369,0.9090909091,0.6032258065,0.3058651026,0.1997146933,0.1637426901,0.2233949586,0.043324411816,86,560,7,362,0.9247311828,0.6073752711,0.3173559116,0.133126935,0.1163734777,0.1903373793,0.043324411816,141,560,21,362,0.8703703704,0.6073752711,0.2629950992,0.2011412268,0.1633835458,0.1961608016,0.031285666371,7,687,0,383,1,0.6420560748,0.3579439252,0.01008645533,0.009985734665,0.06008648278,0.031285666371,14,687,0,383,1,0.6420560748,0.3579439252,0.01997146933,0.01958041958,0.08454978489,0.070062988983,122,373,16,317,0.884057971,0.5405797101,0.3434782609,0.2464646465,0.1927330174,0.2610589745,0.070062988983,328,373,66,317,0.8324873096,0.5405797101,0.2919075995,0.4679029957,0.299543379,0.293737681,,0.6,0.8,,,,,
Many hard-working people also find work at our headquarters in Sprögnitz.,0.163319556413,0.083770525289,0.185817164897,0.166851951505,0.061754430506,0.102053539039,,,2,1,0,0,0,0,,0.008599624280,36,592,1,355,0.972972973,0.6251319958,0.3478409772,0.05732484076,0.05413533835,0.1377056543,0.008599624280,108,592,29,355,0.8,0.6,16.32%,15.43%,12.90%,0.1133736112,0.051396581070,6,679,0,384,1,0.6387582314,0.3612417686,0.008759124088,0.008683068017,0.05625087979,0.051396581070,21,679,0,384,1,0.6387582314,0.3612417686,0.03,0.02912621359,0.104102128,0.019711981203,61,560,1,370,0.9838709677,0.6021505376,0.3817204301,0.09822866345,0.08931185944,0.1909633253,0.019711981203,140,560,14,370,0.9090909091,0.6021505376,0.3069403715,0.2,0.1639344262,0.224048075,0.043455707583,86,560,7,362,0.9247311828,0.6073752711,0.3173559116,0.133126935,0.1163734777,0.1903373793,0.043455707583,140,560,22,362,0.8641975309,0.6073752711,0.2568222597,0.2,0.162412993,0.1914436644,0.031417048021,7,686,0,384,1,0.6411214953,0.3588785047,0.0101010101,0.01,0.06020826688,0.031417048021,14,686,0,384,1,0.6411214953,0.3588785047,0.02,0.01960784314,0.08472054115,0.070062988983,122,373,16,317,0.884057971,0.5405797101,0.3434782609,0.2464646465,0.1927330174,0.2610589745,0.070062988983,328,373,66,317,0.8324873096,0.5405797101,0.2919075995,0.4679029957,0.299543379,0.293737681,,0.6,0.8,,,,,
"Through the unswerving use of manual work in the packaging of our products, numerous regional jobs are created every year.",0.161078606017,0.090135683979,0.193718779388,0.098329929098,0.095138669449,0.211215200615,,,0,2,0,0,0,0,,0.008615666476,36,592,1,355,0.972972973,0.6251319958,0.3478409772,0.05732484076,0.05413533835,0.1377056543,0.008615666476,107,592,30,355,0.8,0.6,15.59%,15.31%,12.80%,0.1082391329,0.051510933305,6,678,0,385,1,0.6378174976,0.3621825024,0.008771929825,0.008695652174,0.05636523303,0.051510933305,21,678,0,385,1,0.6378174976,0.3621825024,0.03004291845,0.02916666667,0.1043121248,0.020042382350,61,559,1,371,0.9838709677,0.6010752688,0.3827956989,0.09838709677,0.08944281525,0.1913978495,0.020042382350,140,559,14,371,0.9090909091,0.6010752688,0.3080156403,0.200286123,0.164126612,0.2247013344,0.043661842874,86,559,7,363,0.9247311828,0.6062906725,0.3184405103,0.1333333333,0.1165311653,0.190877407,0.043661842874,140,559,22,363,0.8641975309,0.6062906725,0.2579068584,0.200286123,0.162601626,0.1921396107,0.031537875364,7,685,0,385,1,0.6401869159,0.3598130841,0.01011560694,0.01001430615,0.06033015605,0.031537875364,14,685,0,385,1,0.6401869159,0.3598130841,0.0200286123,0.01963534362,0.08489144105,0.070133587124,122,371,16,319,0.884057971,0.5376811594,0.3463768116,0.247464503,0.1933438986,0.2630068353,0.070133587124,328,371,66,319,0.8324873096,0.5376811594,0.2948061502,0.469241774,0.3000914913,0.2963058618,,0.6,0.8,,,,,
People who are not able to do regular work can become freelance service providers and supplement their income depending on their availability.,0.194767994495,0.220643349508,0.127875350008,0.195784528021,0.170519380858,0.157667245012,,,0,2,0,0,1,0,,0.008910245157,36,591,1,356,0.972972973,0.6240760296,0.3488969434,0.05741626794,0.05421686747,0.1380400595,0.008910245157,107,591,30,356,0.8,0.6,15.69%,15.33%,12.81%,0.1089090065,0.051773902230,6,677,0,386,1,0.6368767639,0.3631232361,0.00878477306,0.008708272859,0.05647968858,0.051773902230,21,677,0,386,1,0.6368767639,0.3631232361,0.03008595989,0.02920723227,0.1045222996,0.020188529792,61,558,1,372,0.9838709677,0.6,0.3838709677,0.098546042,0.08957415565,0.1918327913,0.020188529792,140,558,14,372,0.9090909091,0.6,0.3090909091,0.2005730659,0.1643192488,0.225354743,0.043973879828,86,559,7,363,0.9247311828,0.6062906725,0.3184405103,0.1333333333,0.1165311653,0.190877407,0.043973879828,139,559,23,363,0.8580246914,0.6062906725,0.2517340189,0.1991404011,0.161627907,0.1874319025,0.031600731440,7,684,0,386,1,0.6392523364,0.3607476636,0.01013024602,0.0100286533,0.06045215119,0.031600731440,14,684,0,386,1,0.6392523364,0.3607476636,0.02005730659,0.01966292135,0.08506248579,0.070221277050,122,370,16,320,0.884057971,0.5362318841,0.347826087,0.2479674797,0.1936507937,0.2639818387,0.070221277050,328,370,66,320,0.8324873096,0.5362318841,0.2962554256,0.4699140401,0.3003663004,0.2975895011,,0.6,0.8,,,,,
Some of our employees have even turned their backs on the city and moved back to their homeland.,0.208835108972,-0.000688942250,0.124602172708,0.073293867568,0.130651160522,0.087692500857,,,0,2,0,0,0,0,,0.009099022834,36,590,1,357,0.972972973,0.6230200634,0.3499529096,0.05750798722,0.05429864253,0.138374728,0.009099022834,107,590,30,357,0.8,0.6,15.80%,15.35%,12.83%,0.1095785453,0.052009568349,6,676,0,387,1,0.6359360301,0.3640639699,0.008797653959,0.008720930233,0.05659424729,0.052009568349,21,676,0,387,1,0.6359360301,0.3640639699,0.03012912482,0.02924791086,0.1047326539,0.020250596405,61,557,1,373,0.9838709677,0.5989247312,0.3849462366,0.09870550162,0.08970588235,0.1922681548,0.020250596405,140,557,14,373,0.9090909091,0.5989247312,0.3101661779,0.2008608321,0.1645123384,0.2260083067,0.043999148365,86,558,7,364,0.9247311828,0.6052060738,0.319525109,0.1335403727,0.1166892809,0.1914176755,0.043999148365,139,558,23,364,0.8580246914,0.6052060738,0.2528186176,0.1994261119,0.1618160652,0.1881309067,0.031636265998,7,683,0,387,1,0.638317757,0.361682243,0.01014492754,0.01004304161,0.06057425316,0.031636265998,14,683,0,387,1,0.638317757,0.361682243,0.02008608321,0.01969057665,0.08523367662,0.070539848364,122,369,16,321,0.884057971,0.5347826087,0.3492753623,0.2484725051,0.1939586645,0.2649575772,0.070539848364,328,369,66,321,0.8324873096,0.5347826087,0.2977047009,0.4705882353,0.3006416132,0.2988728584,,0.6,0.8,,,,,
"She renounced the use of artificial fertilizers and pesticides straight away and by 1995, her farm had completely switched to organic farming practices.",-0.001140556727,-0.053518683454,-0.030013814075,-0.042198332979,-0.108725862072,0.066760280893,,,0,0,0,0,0,1,,0.009419949354,36,590,1,357,0.972972973,0.6230200634,0.3499529096,0.05750798722,0.05429864253,0.138374728,0.009419949354,106,590,31,357,0.8,0.6,15.07%,15.23%,12.73%,0.1044564911,0.052060332840,6,675,0,388,1,0.6349952963,0.3650047037,0.008810572687,0.008733624454,0.05670891,0.052060332840,21,675,0,388,1,0.6349952963,0.3650047037,0.03017241379,0.02928870293,0.1049431892,0.020332598847,61,556,1,374,0.9838709677,0.5978494624,0.3860215054,0.09886547812,0.08983799705,0.1927039439,0.020332598847,140,556,14,374,0.9090909091,0.5978494624,0.3112414467,0.2011494253,0.1647058824,0.2266620318,0.044040730328,86,557,7,365,0.9247311828,0.6041214751,0.3206097077,0.133748056,0.1168478261,0.1919581902,0.044040730328,139,557,23,365,0.8580246914,0.6041214751,0.2539032163,0.1997126437,0.162004662,0.1888298671,0.032107570790,7,682,0,388,1,0.6373831776,0.3626168224,0.01015965167,0.01005747126,0.06069646287,0.032107570790,14,682,0,388,1,0.6373831776,0.3626168224,0.02011494253,0.01971830986,0.08540501474,0.070643521911,122,368,16,322,0.884057971,0.5333333333,0.3507246377,0.2489795918,0.1942675159,0.2659340659,0.070643521911,328,368,66,322,0.8324873096,0.5333333333,0.2991539763,0.4712643678,0.3009174312,0.3001559477,,0.6,0.8,,,,,
"Cordes Family High up in Northern Germany, in the small, idyllic village of Eitzendorf, you will find the organic farm belonging to the Cordes family.",-0.041671548087,0.097383793905,0.021246460744,-0.003539692549,0.073213406836,0.033248705446,,,0,0,0,0,0,1,,0.010171740494,36,589,1,358,0.972972973,0.6219640971,0.3510088758,0.0576,0.05438066465,0.1387096631,0.010171740494,106,589,31,358,0.8,0.6,15.18%,15.25%,12.74%,0.1051286731,0.052165774398,6,674,0,389,1,0.6340545626,0.3659454374,0.008823529412,0.008746355685,0.05682367755,0.052165774398,21,674,0,389,1,0.6340545626,0.3659454374,0.03021582734,0.02932960894,0.105153907,0.020615064100,61,555,1,375,0.9838709677,0.5967741935,0.3870967742,0.09902597403,0.08997050147,0.1931401626,0.020615064100,140,555,14,375,0.9090909091,0.5967741935,0.3123167155,0.2014388489,0.1648998822,0.2273159242,0.044594482690,86,556,7,366,0.9247311828,0.6030368764,0.3216943064,0.1339563863,0.1170068027,0.1924989564,0.044594482690,139,556,23,366,0.8580246914,0.6030368764,0.254987815,0.2,0.1621936989,0.189528791,0.032173539533,7,681,0,389,1,0.6364485981,0.3635514019,0.0101744186,0.01007194245,0.0608187812,0.032173539533,14,681,0,389,1,0.6364485981,0.3635514019,0.02014388489,0.0197461213,0.0855765014,0.070716499564,122,367,16,323,0.884057971,0.531884058,0.352173913,0.2494887526,0.1945773525,0.2669113198,0.070716499564,328,367,66,323,0.8324873096,0.531884058,0.3006032517,0.471942446,0.3011937557,0.3014387828,,0.6,0.8,,,,,
"Known by the name Smüllershof, the farm has existed since at least 1645.",-0.033398140201,-0.013355966172,-0.040009847234,-0.040861268558,-0.042917690494,0.057159365330,,,0,0,0,0,0,0,,0.010290319579,36,589,1,358,0.972972973,0.6219640971,0.3510088758,0.0576,0.05438066465,0.1387096631,0.010290319579,105,589,32,358,0.8,0.6,14.45%,15.13%,12.64%,0.100015802,0.052620841194,6,673,0,390,1,0.6331138288,0.3668861712,0.0088365243,0.008759124088,0.0569385508,0.052620841194,21,673,0,390,1,0.6331138288,0.3668861712,0.03025936599,0.02937062937,0.1053648088,0.020985915057,61,554,1,376,0.9838709677,0.5956989247,0.388172043,0.09918699187,0.09010339734,0.1935768147,0.020985915057,140,554,14,376,0.9090909091,0.5956989247,0.3133919844,0.2017291066,0.1650943396,0.22796999,0.044892987408,86,555,7,367,0.9247311828,0.6019522777,0.3227789051,0.1341653666,0.1171662125,0.1930399796,0.044892987408,139,555,23,367,0.8580246914,0.6019522777,0.2560724137,0.2002881844,0.1623831776,0.1902276856,0.032528346411,7,680,0,390,1,0.6355140187,0.3644859813,0.01018922853,0.01008645533,0.06094120904,0.032528346411,14,680,0,390,1,0.6355140187,0.3644859813,0.02017291066,0.0197740113,0.08574813782,0.070979150218,122,367,16,323,0.884057971,0.531884058,0.352173913,0.2494887526,0.1945773525,0.2669113198,0.070979150218,327,367,67,323,0.8299492386,0.531884058,0.2980651806,0.4711815562,0.3005514706,0.2987252017,,0.6,0.8,,,,,
"Fürst Family Windpassing, as the name suggests, is a windy place.",0.008615666476,0.093138422904,0.035016450189,0.038342765899,-0.013925931940,0.021246122832,,,0,0,0,0,0,0,,0.010739712074,36,588,1,359,0.972972973,0.6209081309,0.352064842,0.05769230769,0.05446293495,0.1390448679,0.010739712074,105,588,32,359,0.8,0.6,14.55%,15.15%,12.65%,0.100690551,0.052793332542,6,672,0,391,1,0.632173095,0.367826905,0.008849557522,0.008771929825,0.0570535306,0.052793332542,21,672,0,391,1,0.632173095,0.367826905,0.0303030303,0.02941176471,0.1055758962,0.020990805077,61,553,1,377,0.9838709677,0.5946236559,0.3892473118,0.0993485342,0.09023668639,0.1940139043,0.020990805077,140,553,14,377,0.9090909091,0.5946236559,0.3144672532,0.202020202,0.1652892562,0.2286242353,0.044903825532,86,554,7,368,0.9247311828,0.600867679,0.3238635038,0.134375,0.1173260573,0.1935812653,0.044903825532,139,554,23,368,0.8580246914,0.600867679,0.2571570124,0.2005772006,0.1625730994,0.1909265581,0.032540449676,7,679,0,391,1,0.6345794393,0.3654205607,0.01020408163,0.0101010101,0.06106374728,0.032540449676,14,679,0,391,1,0.6345794393,0.3654205607,0.0202020202,0.0198019802,0.08591992522,0.071182374154,121,367,17,323,0.8768115942,0.531884058,0.3449275362,0.2479508197,0.1932907348,0.2613019107,0.071182374154,326,367,68,323,0.8274111675,0.531884058,0.2955271095,0.4704184704,0.2999080037,0.2960158641,,0.6,0.8,,,,,
"This is exactly what makes the area so ideal for growing particularly resistant, healthy and therefore high-quality herbs and spices.",-0.039770031595,0.032044214367,0.056374684569,0.064566207566,0.012734170555,0.041141690292,,,0,0,0,0,0,0,,0.010850324848,36,587,1,360,0.972972973,0.6198521647,0.3531208082,0.05778491172,0.05454545455,0.1393803456,0.010850324848,105,587,32,360,0.8,0.6,14.66%,15.17%,12.67%,0.101364951,0.053003041384,6,671,0,392,1,0.6312323612,0.3687676388,0.008862629247,0.00878477306,0.05716861779,0.053003041384,21,671,0,392,1,0.6312323612,0.3687676388,0.03034682081,0.02945301543,0.1057871706,0.021432618120,61,552,1,378,0.9838709677,0.5935483871,0.3903225806,0.09951060359,0.09037037037,0.1944514354,0.021432618120,140,552,14,378,0.9090909091,0.5935483871,0.315542522,0.2023121387,0.1654846336,0.229278666,0.045107297754,86,553,7,369,0.9247311828,0.5997830803,0.3249481025,0.1345852895,0.1174863388,0.1941228186,0.045107297754,139,553,23,369,0.8580246914,0.5997830803,0.2582416111,0.200867052,0.162763466,0.1916254155,0.032600452049,7,678,0,392,1,0.6336448598,0.3663551402,0.0102189781,0.01011560694,0.06118639681,0.032600452049,14,678,0,392,1,0.6336448598,0.3663551402,0.02023121387,0.01983002833,0.08609186486,0.071190720539,121,366,17,324,0.8768115942,0.5304347826,0.3463768116,0.2484599589,0.1936,0.262283656,0.071190720539,326,366,68,324,0.8274111675,0.5304347826,0.2969763849,0.4710982659,0.3001841621,0.2973024525,,0.6,0.8,,,,,
Grünauer Family It is really no coincidence that the colour of life and plants is part of the Gruenauer family name - Grün is the German word for green.,-0.070034142716,0.014629613358,0.062888386623,0.045821326347,0.058598471241,0.028452070743,,,0,0,0,0,0,0,,0.010850513607,36,586,1,361,0.972972973,0.6187961985,0.3541767745,0.0578778135,0.05462822458,0.1397160994,0.010850513607,105,586,32,361,0.8,0.6,14.76%,15.20%,12.68%,0.1020390101,0.053243445168,6,670,0,393,1,0.6302916275,0.3697083725,0.008875739645,0.008797653959,0.05728381324,0.053243445168,21,670,0,393,1,0.6302916275,0.3697083725,0.03039073806,0.02949438202,0.1059986335,0.021650340608,61,551,1,379,0.9838709677,0.5924731183,0.3913978495,0.09967320261,0.09050445104,0.1948894117,0.021650340608,140,551,14,379,0.9090909091,0.5924731183,0.3166177908,0.2026049204,0.1656804734,0.2299332882,0.045279682751,86,552,7,370,0.9247311828,0.5986984816,0.3260327012,0.1347962382,0.1176470588,0.1946646452,0.045279682751,139,552,23,370,0.8580246914,0.5986984816,0.2593262098,0.2011577424,0.162954279,0.1923242651,0.032600452049,7,678,0,392,1,0.6336448598,0.3663551402,0.0102189781,0.01011560694,0.06118639681,0.032600452049,14,678,0,392,1,0.6336448598,0.3663551402,0.02023121387,0.01983002833,0.08609186486,0.071656848548,121,365,17,325,0.8768115942,0.5289855072,0.347826087,0.2489711934,0.1939102564,0.2632661679,0.071656848548,326,365,68,325,0.8274111675,0.5289855072,0.2984256603,0.4717800289,0.3004608295,0.2985888051,,0.6,0.8,,,,,
Herbs have been grown on their farm in Velm-Götzendorf for five generations.,-0.102928446548,-0.048615271754,0.053243445168,-0.023762417202,-0.030413958007,0.070062988983,,,0,0,0,0,0,0,,0.010863713408,36,585,1,362,0.972972973,0.6177402323,0.3552327407,0.05797101449,0.0547112462,0.1400521323,0.010863713408,105,585,32,362,0.8,0.6,14.87%,15.22%,12.70%,0.1027127361,0.053243445168,6,670,0,393,1,0.6302916275,0.3697083725,0.008875739645,0.008797653959,0.05728381324,0.053243445168,21,670,0,393,1,0.6302916275,0.3697083725,0.03039073806,0.02949438202,0.1059986335,0.021696671286,61,550,1,380,0.9838709677,0.5913978495,0.3924731183,0.09983633388,0.09063893016,0.1953278375,0.021696671286,140,550,14,380,0.9090909091,0.5913978495,0.3176930596,0.2028985507,0.1658767773,0.2305881079,0.045330993612,86,551,7,371,0.9247311828,0.5976138829,0.3271172999,0.1350078493,0.1178082192,0.1952067503,0.045330993612,139,551,23,371,0.8580246914,0.5976138829,0.2604108085,0.2014492754,0.1631455399,0.1930231139,0.032658831093,7,676,0,394,1,0.6317757009,0.3682242991,0.0102489019,0.01014492754,0.06143203333,0.032658831093,14,676,0,394,1,0.6317757009,0.3682242991,0.02028985507,0.01988636364,0.08643620574,0.071742031812,121,364,17,326,0.8768115942,0.5275362319,0.3492753623,0.2494845361,0.1942215088,0.2642494616,0.071742031812,326,364,68,326,0.8274111675,0.5275362319,0.2998749356,0.4724637681,0.3007380074,0.2998749356,,0.6,0.8,,,,,
Grünstäudl Family Strength is found in serenity.,-0.000312363898,0.032650838947,0.022623675149,0.163524068996,0.069632066284,0.017444543130,,,1,0,0,0,0,0,,0.010863713408,36,585,1,362,0.972972973,0.6177402323,0.3552327407,0.05797101449,0.0547112462,0.1400521323,0.010863713408,105,585,32,362,0.8,0.6,14.87%,15.22%,12.70%,0.1027127361,0.053487430722,6,668,0,395,1,0.6284101599,0.3715898401,0.008902077151,0.008823529412,0.05751453229,0.053487430722,21,668,0,395,1,0.6284101599,0.3715898401,0.03047895501,0.02957746479,0.1064221312,0.021973105974,61,549,1,381,0.9838709677,0.5903225806,0.3935483871,0.1,0.09077380952,0.1957667166,0.021973105974,140,549,14,381,0.9090909091,0.5903225806,0.3187683284,0.2031930334,0.1660735469,0.231243131,0.045368200851,86,550,7,372,0.9247311828,0.5965292842,0.3282018986,0.1352201258,0.1179698217,0.1957491393,0.045368200851,139,550,23,372,0.8580246914,0.5965292842,0.2614954072,0.2017416546,0.1633372503,0.193721969,0.032727558222,7,675,0,395,1,0.6308411215,0.3691588785,0.01026392962,0.01015965167,0.06155502211,0.032727558222,14,675,0,395,1,0.6308411215,0.3691588785,0.02031930334,0.01991465149,0.08660860946,0.072209978484,120,364,18,326,0.8695652174,0.5275362319,0.3420289855,0.2479338843,0.192926045,0.2586575137,0.072209978484,325,364,69,326,0.8248730964,0.5275362319,0.2973368646,0.4716981132,0.3000923361,0.297175673,,0.6,0.8,,,,,
