combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"If adequately disposed of, the envelopes can be reused in new recycled paper or cardboard.",0.737834856284,0.759290902123,0.767999354210,0.751954919893,0.763309375518,0.765809234489,,,0,0,0,0,0,2,,0.743808012160,35,607,2,340,0.9459459459,0.6409714889,0.304974457,0.05451713396,0.05154639175,0.1218312643,0.743808012160,118,607,19,340,0.9,0.6,22.03%,16.28%,13.69%,0.1555668583,0.755784574912,6,704,0,359,1,0.6622765757,0.3377234243,0.008450704225,0.008379888268,0.05342284875,0.755784574912,21,704,0,359,1,0.6622765757,0.3377234243,0.02896551724,0.02815013405,0.09890568067,0.750601634638,59,589,3,341,0.9516129032,0.6333333333,0.3182795699,0.09104938272,0.08309859155,0.1618748419,0.750601634638,136,589,18,341,0.8831168831,0.6333333333,0.2497835498,0.1875862069,0.1547212742,0.1852889159,0.750405968719,90,572,3,350,0.9677419355,0.6203904555,0.34735148,0.1359516616,0.119205298,0.2104067853,0.750405968719,153,572,9,350,0.9444444444,0.6203904555,0.3240539889,0.2110344828,0.1724915445,0.2454845204,0.750991109228,7,711,0,359,1,0.6644859813,0.3355140187,0.009749303621,0.009655172414,0.05719290198,0.750991109228,14,711,0,359,1,0.6644859813,0.3355140187,0.01931034483,0.01894451962,0.08049156102,0.756900327167,130,384,8,306,0.9420289855,0.5565217391,0.3855072464,0.2529182879,0.1993865031,0.296108075,0.756900327167,341,384,53,306,0.8654822335,0.5565217391,0.3089604944,0.4703448276,0.3047363718,0.315761648,,0.6,0.9,,,,,
The disposal routes can differ significantly from country to country due to different procedures and recycling processes.,0.734970316742,0.746544351812,0.753865885801,0.759931245223,0.750237705277,0.791143943505,,,0,0,0,0,0,1,,0.743869961045,35,606,2,341,0.9459459459,0.6399155227,0.3060304232,0.05460218409,0.05162241888,0.1221699454,0.743869961045,118,606,19,341,0.9,0.6,22.14%,16.30%,13.70%,0.1562029068,0.755919702218,6,703,0,360,1,0.661335842,0.338664158,0.008462623413,0.008391608392,0.05353491602,0.755919702218,21,703,0,360,1,0.661335842,0.338664158,0.02900552486,0.02818791946,0.09911171301,0.750644135052,59,588,3,342,0.9516129032,0.6322580645,0.3193548387,0.09119010819,0.0832157969,0.1623114404,0.750644135052,136,588,18,342,0.8831168831,0.6322580645,0.2508588186,0.1878453039,0.1548974943,0.1859562047,0.750545255626,90,571,3,351,0.9677419355,0.6193058568,0.3484360787,0.1361573374,0.1193633952,0.2109248221,0.750545255626,153,571,9,351,0.9444444444,0.6193058568,0.3251385876,0.2113259669,0.1726862302,0.2461336257,0.751075379714,7,710,0,360,1,0.6635514019,0.3364485981,0.009762900976,0.009668508287,0.05731242751,0.751075379714,14,710,0,360,1,0.6635514019,0.3364485981,0.01933701657,0.0189701897,0.08065923455,0.756920427383,130,384,8,306,0.9420289855,0.5565217391,0.3855072464,0.2529182879,0.1993865031,0.296108075,0.756920427383,340,384,54,306,0.8629441624,0.5565217391,0.3064224233,0.4696132597,0.3041144902,0.3129483496,,0.6,0.9,,,,,
Please ask your disposal company about the correct recycling of the tea envelopes.,0.745469917645,0.762539774392,0.758347175215,0.758146033800,0.758870815630,0.776877026631,,,0,0,0,0,0,1,,0.743919974633,35,605,2,342,0.9459459459,0.6388595565,0.3070863895,0.0546875,0.05169867061,0.122508779,0.743919974633,118,605,19,342,0.9,0.6,22.25%,16.32%,13.72%,0.1568387427,0.755932124999,6,702,0,361,1,0.6603951082,0.3396048918,0.008474576271,0.008403361345,0.05364706476,0.755932124999,21,702,0,361,1,0.6603951082,0.3396048918,0.02904564315,0.02822580645,0.09931788611,0.750678007627,59,587,3,343,0.9516129032,0.6311827957,0.3204301075,0.09133126935,0.08333333333,0.1627482495,0.750678007627,136,587,18,343,0.8831168831,0.6311827957,0.2519340874,0.1881051176,0.1550741163,0.1866233658,0.750559952353,90,570,3,352,0.9677419355,0.6182212581,0.3495206773,0.1363636364,0.1195219124,0.2114431713,0.750559952353,153,570,9,352,0.9444444444,0.6182212581,0.3262231863,0.2116182573,0.1728813559,0.2467828887,0.751102597817,7,709,0,361,1,0.6626168224,0.3373831776,0.009776536313,0.009681881051,0.05743203711,0.751102597817,14,709,0,361,1,0.6626168224,0.3373831776,0.0193637621,0.01899592944,0.08082702263,0.756965747991,130,383,8,307,0.9420289855,0.5550724638,0.3869565217,0.253411306,0.1996927803,0.2970381968,0.756965747991,340,383,54,307,0.8629441624,0.5550724638,0.3078716987,0.4702627939,0.3043867502,0.3142097626,,0.6,0.9,,,,,
"Our previous tea envelopes had to be disposed of in the residual waste and, therefore, could not be recycled.",0.729533423909,0.745611647001,0.736919696922,0.746084931178,0.734972826717,0.760960374030,,,0,0,0,0,0,1,,0.743926836538,35,605,2,342,0.9459459459,0.6388595565,0.3070863895,0.0546875,0.05169867061,0.122508779,0.743926836538,117,605,20,342,0.9,0.6,21.52%,16.20%,13.62%,0.1515876838,0.755933749172,6,701,0,362,1,0.6594543744,0.3405456256,0.008486562942,0.008415147265,0.05375929581,0.755933749172,21,701,0,362,1,0.6594543744,0.3405456256,0.02908587258,0.02826379542,0.09952420144,0.750730583359,59,586,3,344,0.9516129032,0.6301075269,0.3215053763,0.09147286822,0.08345120226,0.1631852736,0.750730583359,136,586,18,344,0.8831168831,0.6301075269,0.2530093562,0.188365651,0.1552511416,0.1872904065,0.750590016702,89,570,4,352,0.9569892473,0.6182212581,0.3387679892,0.1350531108,0.1183510638,0.2048054903,0.750590016702,152,570,10,352,0.9382716049,0.6182212581,0.3200503468,0.2105263158,0.1719457014,0.2419459662,0.751159610834,7,708,0,362,1,0.661682243,0.338317757,0.00979020979,0.009695290859,0.05755173166,0.751159610834,14,708,0,362,1,0.661682243,0.338317757,0.01939058172,0.01902173913,0.08099492647,0.757022926853,130,383,8,307,0.9420289855,0.5550724638,0.3869565217,0.253411306,0.1996927803,0.2970381968,0.757022926853,339,383,55,307,0.8604060914,0.5550724638,0.3053336276,0.4695290859,0.3037634409,0.3114041599,,0.6,0.9,,,,,
The change from old to new envelopes is ongoing.,0.763874432662,0.762333601701,0.793679371352,0.754928968281,0.773006594908,0.747955634818,,,0,0,0,0,0,1,,0.743954129149,35,604,2,343,0.9459459459,0.6378035903,0.3081423557,0.05477308294,0.05177514793,0.1228477688,0.743954129149,117,604,20,343,0.9,0.6,21.62%,16.23%,13.64%,0.1522271548,0.755961620883,6,700,0,363,1,0.6585136406,0.3414863594,0.008498583569,0.008426966292,0.05387160999,0.755961620883,21,700,0,363,1,0.6585136406,0.3414863594,0.02912621359,0.02830188679,0.09973066049,0.750732633049,59,585,3,345,0.9516129032,0.6290322581,0.3225806452,0.09161490683,0.0835694051,0.1636225172,0.750732633049,136,585,18,345,0.8831168831,0.6290322581,0.2540846251,0.1886269071,0.1554285714,0.1879573339,0.750603272766,88,570,5,352,0.9462365591,0.6182212581,0.328015301,0.1337386018,0.1171770972,0.1981773345,0.750603272766,151,570,11,352,0.9320987654,0.6182212581,0.3138775073,0.2094313454,0.1710079275,0.2371167413,0.751177803781,7,707,0,363,1,0.6607476636,0.3392523364,0.009803921569,0.009708737864,0.05767151202,0.751177803781,14,707,0,363,1,0.6607476636,0.3392523364,0.01941747573,0.01904761905,0.08116294726,0.757045979662,130,383,8,307,0.9420289855,0.5550724638,0.3869565217,0.253411306,0.1996927803,0.2970381968,0.757045979662,338,383,56,307,0.8578680203,0.5550724638,0.3027955565,0.4687933426,0.3031390135,0.3086037571,,0.6,0.9,,,,,
"You can recognise the new envelopes by the QR code printed on them, where you can learn more about the packaging.",0.737419839802,0.737323302713,0.746134939473,0.718641324867,0.754138399443,0.721951877252,,,0,0,0,0,0,1,,0.743957417977,35,603,2,344,0.9459459459,0.6367476241,0.3091983219,0.05485893417,0.05185185185,0.1231869183,0.743957417977,117,603,20,344,0.9,0.6,21.73%,16.25%,13.65%,0.1528664041,0.755967468099,6,699,0,364,1,0.6575729069,0.3424270931,0.008510638298,0.008438818565,0.05398400812,0.755967468099,21,699,0,364,1,0.6575729069,0.3424270931,0.02916666667,0.02834008097,0.09993726474,0.750739860743,59,584,3,346,0.9516129032,0.6279569892,0.323655914,0.09175738725,0.08368794326,0.1640599845,0.750739860743,136,584,18,346,0.8831168831,0.6279569892,0.2551598939,0.1888888889,0.1556064073,0.1886241551,0.750842827024,88,569,5,353,0.9462365591,0.6171366594,0.3290998997,0.1339421613,0.1173333333,0.1987057738,0.750842827024,151,569,11,353,0.9320987654,0.6171366594,0.314962106,0.2097222222,0.1712018141,0.2377739834,0.751194525816,7,706,0,364,1,0.6598130841,0.3401869159,0.009817671809,0.009722222222,0.05779137906,0.751194525816,14,706,0,364,1,0.6598130841,0.3401869159,0.01944444444,0.01907356948,0.08133108623,0.757061687409,130,382,8,308,0.9420289855,0.5536231884,0.3884057971,0.25390625,0.2,0.297969128,0.757061687409,338,382,56,308,0.8578680203,0.5536231884,0.3042448319,0.4694444444,0.3034111311,0.3098695675,,0.6,0.9,,,,,
"When you dispose of the envelopes correctly, you help recycle the material.",0.759284178971,0.766379695406,0.756502919939,0.758048096597,0.771788056911,0.782055227548,,,0,0,0,0,0,2,,0.744095920455,35,602,2,345,0.9459459459,0.6356916579,0.3102542881,0.05494505495,0.05192878338,0.123526231,0.744095920455,117,602,20,345,0.9,0.6,21.83%,16.27%,13.67%,0.153505439,0.756016591151,6,698,0,365,1,0.6566321731,0.3433678269,0.008522727273,0.008450704225,0.05409649104,0.756016591151,21,698,0,365,1,0.6566321731,0.3433678269,0.02920723227,0.02837837838,0.1001440157,0.750793360529,59,583,3,347,0.9516129032,0.6268817204,0.3247311828,0.09190031153,0.08380681818,0.16449768,0.750793360529,136,583,18,347,0.8831168831,0.6268817204,0.2562351627,0.1891515994,0.1557846506,0.1892908774,0.750859493420,88,568,5,354,0.9462365591,0.6160520607,0.3301844984,0.1341463415,0.1174899866,0.1992344663,0.750859493420,151,568,11,354,0.9320987654,0.6160520607,0.3160467047,0.2100139082,0.1713961407,0.2384313495,0.751195432278,7,705,0,365,1,0.6588785047,0.3411214953,0.009831460674,0.009735744089,0.05791133366,0.751195432278,14,705,0,365,1,0.6588785047,0.3411214953,0.01947148818,0.01909959072,0.08149934456,0.757166422356,130,381,8,309,0.9420289855,0.552173913,0.3898550725,0.2544031311,0.2003081664,0.2989008821,0.757166422356,338,381,56,309,0.8578680203,0.552173913,0.3056941073,0.4700973574,0.3036837376,0.311134984,,0.6,0.9,,,,,
"When you find a tea bag envelope without a QR code, you know it is an old envelope and belongs in the residual waste.",0.757689284499,0.755894338648,0.746933221661,0.746076210235,0.761551954239,0.738302649405,,,0,0,0,0,0,2,,0.744117993515,35,601,2,346,0.9459459459,0.6346356917,0.3113102543,0.05503144654,0.05200594354,0.1238657104,0.744117993515,117,601,20,346,0.9,0.6,21.94%,16.30%,13.68%,0.1541442668,0.756052764730,6,697,0,366,1,0.6556914393,0.3443085607,0.00853485064,0.008462623413,0.05420905957,0.756052764730,21,697,0,366,1,0.6556914393,0.3443085607,0.02924791086,0.02841677943,0.1003509148,0.750813662898,59,582,3,348,0.9516129032,0.6258064516,0.3258064516,0.09204368175,0.08392603129,0.1649356081,0.750813662898,136,582,18,348,0.8831168831,0.6258064516,0.2573104315,0.1894150418,0.1559633028,0.1899575077,0.750859502221,88,567,5,355,0.9462365591,0.614967462,0.3312690971,0.134351145,0.1176470588,0.1997634171,0.750859502221,151,567,11,355,0.9320987654,0.614967462,0.3171313034,0.2103064067,0.1715909091,0.2390888458,0.751268478148,7,704,0,366,1,0.6579439252,0.3420560748,0.009845288326,0.009749303621,0.05803137668,0.751268478148,14,704,0,366,1,0.6579439252,0.3420560748,0.01949860724,0.01912568306,0.08166772347,0.757281316462,130,381,8,309,0.9420289855,0.552173913,0.3898550725,0.2544031311,0.2003081664,0.2989008821,0.757281316462,337,381,57,309,0.8553299492,0.552173913,0.3031560362,0.4693593315,0.303057554,0.3083444327,,0.6,0.9,,,,,
29  158.,0.750100854103,0.790222121694,0.762326222088,0.778087191717,0.765899943222,0.761770386249,,,0,0,0,0,0,0,,0.744127457672,35,600,2,347,0.9459459459,0.6335797254,0.3123662205,0.05511811024,0.05208333333,0.1242053601,0.744127457672,117,600,20,347,0.9,0.6,22.04%,16.32%,13.70%,0.1547828948,0.756064818119,6,696,0,367,1,0.6547507056,0.3452492944,0.008547008547,0.008474576271,0.05432171454,0.756064818119,21,696,0,367,1,0.6547507056,0.3452492944,0.02928870293,0.02845528455,0.1005579635,0.750819913581,59,581,3,349,0.9516129032,0.6247311828,0.3268817204,0.0921875,0.08404558405,0.1653737732,0.750819913581,136,581,18,349,0.8831168831,0.6247311828,0.2583857003,0.189679219,0.1561423651,0.1906240533,0.750870654736,88,566,5,356,0.9462365591,0.6138828633,0.3323536958,0.1345565749,0.1178045515,0.2002926314,0.750870654736,151,566,11,356,0.9320987654,0.6138828633,0.3182159021,0.2105997211,0.1717861206,0.2397464784,0.751340331007,7,703,0,367,1,0.6570093458,0.3429906542,0.00985915493,0.009762900976,0.058151509,0.751340331007,14,703,0,367,1,0.6570093458,0.3429906542,0.01952580195,0.01915184679,0.08183622417,0.757286744027,130,380,8,310,0.9420289855,0.5507246377,0.3913043478,0.2549019608,0.200617284,0.2998334721,0.757286744027,337,380,57,310,0.8553299492,0.5507246377,0.3046053116,0.470013947,0.303330333,0.3096118101,,0.6,0.9,,,,,
99  147.,0.782160029015,0.772095447921,0.756817716985,0.777527082932,0.748694840703,0.771305390650,,,0,0,0,0,0,0,,0.744184868969,35,599,2,348,0.9459459459,0.6325237592,0.3134221867,0.05520504732,0.0521609538,0.1245451835,0.744184868969,117,599,20,348,0.9,0.6,22.15%,16.34%,13.72%,0.1554213301,0.756110567674,6,695,0,368,1,0.6538099718,0.3461900282,0.008559201141,0.008486562942,0.05443445678,0.756110567674,21,695,0,368,1,0.6538099718,0.3461900282,0.02932960894,0.02849389417,0.1007651634,0.750834733078,59,580,3,350,0.9516129032,0.623655914,0.3279569892,0.09233176839,0.08416547789,0.1658121796,0.750834733078,136,580,18,350,0.8831168831,0.623655914,0.2594609691,0.1899441341,0.1563218391,0.1912905211,0.750919686727,87,566,6,356,0.935483871,0.6138828633,0.3216010076,0.1332312404,0.1166219839,0.1936927921,0.750919686727,150,566,12,356,0.9259259259,0.6138828633,0.3120430626,0.2094972067,0.1708428246,0.234940062,0.751357283062,7,702,0,368,1,0.6560747664,0.3439252336,0.009873060649,0.009776536313,0.05827173149,0.751357283062,14,702,0,368,1,0.6560747664,0.3439252336,0.01955307263,0.01917808219,0.08200484785,0.757293493815,130,379,8,311,0.9420289855,0.5492753623,0.3927536232,0.2554027505,0.200927357,0.3007669114,0.757293493815,337,379,57,311,0.8553299492,0.5492753623,0.3060545869,0.4706703911,0.3036036036,0.3108788155,,0.6,0.9,,,,,
"Compared to other infusion bags, they are more economical and are great way to enjoy loose teas.",0.711917034951,0.728219135126,0.736788295866,0.743929908518,0.715821135870,0.722356216984,,,0,0,0,0,0,0,,0.744224783309,35,598,2,349,0.9459459459,0.631467793,0.3144781529,0.05529225908,0.05223880597,0.1248851841,0.744224783309,117,598,20,349,0.9,0.6,22.25%,16.36%,13.73%,0.15605958,0.756169802263,6,694,0,369,1,0.652869238,0.347130762,0.008571428571,0.008498583569,0.05454728711,0.756169802263,21,694,0,369,1,0.652869238,0.347130762,0.02937062937,0.0285326087,0.1009725158,0.750853726050,59,579,3,351,0.9516129032,0.6225806452,0.3290322581,0.09247648903,0.08428571429,0.1662508317,0.750853726050,136,579,18,351,0.8831168831,0.6225806452,0.260536238,0.1902097902,0.1565017261,0.191956918,0.750926721477,87,565,6,357,0.935483871,0.6127982646,0.3226856063,0.1334355828,0.1167785235,0.1942269177,0.750926721477,150,565,12,357,0.9259259259,0.6127982646,0.3131276613,0.2097902098,0.1710376283,0.2356015797,0.751370421791,7,701,0,369,1,0.6551401869,0.3448598131,0.00988700565,0.00979020979,0.05839204501,0.751370421791,14,701,0,369,1,0.6551401869,0.3448598131,0.01958041958,0.01920438957,0.08217359574,0.757325795616,130,379,8,311,0.9420289855,0.5492753623,0.3927536232,0.2554027505,0.200927357,0.3007669114,0.757325795616,336,379,58,311,0.8527918782,0.5492753623,0.3035165159,0.4699300699,0.3029756537,0.30809793,,0.6,0.9,,,,,
Our pyramid bags are made from sugarcane.,0.751687477879,0.758396546002,0.754461406168,0.761099377592,0.756331032624,0.769196783050,,,0,0,0,0,0,1,,0.744352737000,35,597,2,350,0.9459459459,0.6304118268,0.3155341191,0.05537974684,0.05231689088,0.1252253654,0.744352737000,117,597,20,350,0.9,0.6,22.36%,16.39%,13.75%,0.1566976516,0.756223529045,6,693,0,370,1,0.6519285042,0.3480714958,0.008583690987,0.008510638298,0.05466020638,0.756223529045,21,693,0,370,1,0.6519285042,0.3480714958,0.02941176471,0.02857142857,0.1011800224,0.750864532025,59,579,3,351,0.9516129032,0.6225806452,0.3290322581,0.09247648903,0.08428571429,0.1662508317,0.750864532025,135,579,19,351,0.8766233766,0.6225806452,0.2540427315,0.1890756303,0.1555299539,0.1870503996,0.751004042608,87,564,6,358,0.935483871,0.6117136659,0.323770205,0.133640553,0.1169354839,0.194761284,0.751004042608,150,564,12,358,0.9259259259,0.6117136659,0.31421226,0.2100840336,0.1712328767,0.2362632242,0.751413752495,7,700,0,370,1,0.6542056075,0.3457943925,0.009900990099,0.009803921569,0.05851245044,0.751413752495,14,700,0,370,1,0.6542056075,0.3457943925,0.01960784314,0.01923076923,0.08234246903,0.757342810396,130,378,8,312,0.9420289855,0.547826087,0.3942028986,0.2559055118,0.2012383901,0.3017012132,0.757342810396,336,378,58,312,0.8527918782,0.547826087,0.3049657912,0.4705882353,0.3032490975,0.3093668779,,0.6,0.9,,,,,
"These are not individually packed but collected in a bag made of wood fiber film, protected by a cardboard box.",0.765286720159,0.756950120048,0.765572357940,0.742683407801,0.741132772426,0.742474666686,,,0,0,0,0,0,1,,0.744435348361,35,596,2,351,0.9459459459,0.6293558606,0.3165900853,0.05546751189,0.05239520958,0.125565731,0.744435348361,117,596,20,351,0.9,0.6,22.47%,16.41%,13.76%,0.157335552,0.756267314344,6,692,0,371,1,0.6509877705,0.3490122295,0.008595988539,0.008522727273,0.0547732154,0.756267314344,21,692,0,371,1,0.6509877705,0.3490122295,0.02945301543,0.02861035422,0.1013876846,0.750871343829,59,578,3,352,0.9516129032,0.6215053763,0.3301075269,0.09262166405,0.08440629471,0.1666897339,0.750871343829,135,578,19,352,0.8766233766,0.6215053763,0.2551180003,0.1893408135,0.1557093426,0.1877202902,0.751020152235,87,563,6,359,0.935483871,0.6106290672,0.3248548037,0.1338461538,0.1170928668,0.1952958962,0.751020152235,150,563,12,359,0.9259259259,0.6106290672,0.3152968587,0.2103786816,0.1714285714,0.2369250014,0.751492163614,7,699,0,371,1,0.653271028,0.346728972,0.009915014164,0.009817671809,0.05863294866,0.751492163614,14,699,0,371,1,0.653271028,0.346728972,0.01963534362,0.01925722146,0.08251146894,0.757354975473,130,377,8,313,0.9420289855,0.5463768116,0.3956521739,0.2564102564,0.2015503876,0.3026363908,0.757354975473,336,377,58,313,0.8527918782,0.5463768116,0.3064150666,0.4712482468,0.3035230352,0.3106354759,,0.6,0.9,,,,,
99  149.,0.775493834232,0.779839695181,0.759408115291,0.782665740198,0.752234598565,0.768825496250,,,0,0,0,0,0,0,,0.744650871493,35,595,2,352,0.9459459459,0.6282998944,0.3176460515,0.05555555556,0.05247376312,0.1259062842,0.744650871493,117,595,20,352,0.9,0.6,22.57%,16.43%,13.78%,0.1579732883,0.756323534038,6,691,0,372,1,0.6500470367,0.3499529633,0.008608321377,0.00853485064,0.05488631501,0.756323534038,21,691,0,372,1,0.6500470367,0.3499529633,0.02949438202,0.02864938608,0.1015955038,0.750903102781,59,577,3,353,0.9516129032,0.6204301075,0.3311827957,0.0927672956,0.08452722063,0.1671288905,0.750903102781,135,577,19,353,0.8766233766,0.6204301075,0.2561932691,0.1896067416,0.1558891455,0.1883901029,0.751110745356,87,562,6,360,0.935483871,0.6095444685,0.3259394024,0.1340523883,0.1172506739,0.1958307597,0.751110745356,150,562,12,360,0.9259259259,0.6095444685,0.3163814574,0.2106741573,0.171624714,0.2375869177,0.751656693951,7,698,0,372,1,0.6523364486,0.3476635514,0.009929078014,0.009831460674,0.05875354053,0.751656693951,14,698,0,372,1,0.6523364486,0.3476635514,0.01966292135,0.01928374656,0.08268059668,0.757360500588,130,376,8,314,0.9420289855,0.5449275362,0.3971014493,0.256916996,0.201863354,0.3035724575,0.757360500588,336,376,58,314,0.8527918782,0.5449275362,0.3078643419,0.4719101124,0.3037974684,0.311903738,,0.6,0.9,,,,,
"Anyone who founds a new company here surely hasnt done well at business studies, right?",0.734903065717,0.753536344337,0.768413739088,0.755618277406,0.742948098537,0.757410767856,,,0,0,0,0,0,0,,0.744738214410,35,595,2,352,0.9459459459,0.6282998944,0.3176460515,0.05555555556,0.05247376312,0.1259062842,0.744738214410,116,595,21,352,0.8,0.6,21.84%,16.32%,13.68%,0.1527669404,0.756342093918,6,690,0,373,1,0.6491063029,0.3508936971,0.008620689655,0.008547008547,0.05499950604,0.756342093918,21,690,0,373,1,0.6491063029,0.3508936971,0.02953586498,0.02868852459,0.1018034816,0.751012133357,59,576,3,354,0.9516129032,0.6193548387,0.3322580645,0.09291338583,0.08464849354,0.167568306,0.751012133357,135,576,19,354,0.8766233766,0.6193548387,0.2572685379,0.1898734177,0.1560693642,0.1890598447,0.751140891265,87,561,6,361,0.935483871,0.6084598698,0.3270240011,0.1342592593,0.1174089069,0.1963658797,0.751140891265,150,561,12,361,0.9259259259,0.6084598698,0.3174660561,0.2109704641,0.1718213058,0.238248979,0.751659299809,7,697,0,373,1,0.6514018692,0.3485981308,0.009943181818,0.009845288326,0.05887422693,0.751659299809,14,697,0,373,1,0.6514018692,0.3485981308,0.01969057665,0.01931034483,0.08284985345,0.757410767856,130,375,8,315,0.9420289855,0.5434782609,0.3985507246,0.2574257426,0.2021772939,0.3045094266,0.757410767856,336,375,58,315,0.8527918782,0.5434782609,0.3093136173,0.4725738397,0.3040723982,0.3131716785,,0.6,0.8,,,,,
Rather top grades at biology!,0.752181840815,0.722298381373,0.766610294846,0.732763950573,0.729977863517,0.754110720623,,,0,0,0,0,0,0,,0.744738512164,35,594,2,353,0.9459459459,0.6272439282,0.3187020178,0.05564387917,0.05255255255,0.1262470286,0.744738512164,116,594,21,353,0.8,0.6,21.95%,16.34%,13.70%,0.1534080792,0.756391976678,6,689,0,374,1,0.6481655691,0.3518344309,0.008633093525,0.008559201141,0.05511278932,0.756391976678,21,689,0,374,1,0.6481655691,0.3518344309,0.02957746479,0.02872777018,0.1020116194,0.751030595528,59,575,3,355,0.9516129032,0.6182795699,0.3333333333,0.09305993691,0.08477011494,0.1680079846,0.751030595528,135,575,19,355,0.8766233766,0.6182795699,0.2583438067,0.1901408451,0.15625,0.1897295226,0.751177396896,87,560,6,362,0.935483871,0.6073752711,0.3281085998,0.1344667697,0.1175675676,0.1969012615,0.751177396896,150,560,12,362,0.9259259259,0.6073752711,0.3185506548,0.2112676056,0.1720183486,0.2389111916,0.751673800288,7,696,0,374,1,0.6504672897,0.3495327103,0.009957325747,0.00985915493,0.05899500873,0.751673800288,14,696,0,374,1,0.6504672897,0.3495327103,0.01971830986,0.01933701657,0.08301924046,0.757410767856,130,375,8,315,0.9420289855,0.5434782609,0.3985507246,0.2574257426,0.2021772939,0.3045094266,0.757410767856,336,375,58,315,0.8527918782,0.5434782609,0.3093136173,0.4725738397,0.3040723982,0.3131716785,,0.6,0.8,,,,,
"With the distribution of herbs and spices, SONNENTOR has created numerous jobs in recent years.",0.731679585233,0.750870654736,0.765679261320,0.756933501831,0.746454599661,0.755209242865,,,0,2,0,0,0,0,,0.744754511707,35,593,2,354,0.9459459459,0.626187962,0.319757984,0.05573248408,0.05263157895,0.1265879678,0.744754511707,116,593,21,354,0.8,0.6,22.05%,16.36%,13.71%,0.1540490459,0.756502919939,6,688,0,375,1,0.6472248354,0.3527751646,0.008645533141,0.008571428571,0.05522616569,0.756502919939,21,688,0,375,1,0.6472248354,0.3527751646,0.02961918195,0.02876712329,0.1022199187,0.751030684269,59,574,3,356,0.9516129032,0.6172043011,0.3344086022,0.09320695103,0.08489208633,0.1684479307,0.751030684269,135,574,19,356,0.8766233766,0.6172043011,0.2594190755,0.1904090268,0.1564310545,0.1903991436,0.751203232265,87,559,6,363,0.935483871,0.6062906725,0.3291931985,0.1346749226,0.1177266576,0.1974369104,0.751203232265,150,559,12,363,0.9259259259,0.6062906725,0.3196352535,0.2115655853,0.1722158439,0.2395735615,0.751714602292,7,695,0,375,1,0.6495327103,0.3504672897,0.009971509972,0.009873060649,0.05911588682,0.751714602292,14,695,0,375,1,0.6495327103,0.3504672897,0.0197461213,0.0193637621,0.08318875894,0.757459356730,130,373,8,317,0.9420289855,0.5405797101,0.4014492754,0.2584493042,0.2028081123,0.306386125,0.757459356730,336,373,58,317,0.8527918782,0.5405797101,0.312212168,0.4739069111,0.3046237534,0.31570665,,0.6,0.8,,,,,
"It all began 30 years ago, when Johannes Gutmann convinced three farming families to grow organic herbs and spices for SONNENTOR.",0.741748924160,0.755513840468,0.757302101746,0.754781473961,0.760595078358,0.761927316956,,,0,0,0,0,0,1,,0.744765550973,35,592,2,355,0.9459459459,0.6251319958,0.3208139502,0.05582137161,0.05271084337,0.126929105,0.744765550973,116,592,21,355,0.8,0.6,22.16%,16.38%,13.73%,0.1546898477,0.756583213121,6,687,0,376,1,0.6462841016,0.3537158984,0.008658008658,0.008583690987,0.05533963598,0.756583213121,21,687,0,376,1,0.6462841016,0.3537158984,0.02966101695,0.02880658436,0.1024283811,0.751058696042,59,573,3,357,0.9516129032,0.6161290323,0.335483871,0.09335443038,0.08501440922,0.1688881486,0.751058696042,135,573,19,357,0.8766233766,0.6161290323,0.2604943444,0.1906779661,0.156612529,0.1910687147,0.751299300003,87,558,6,364,0.935483871,0.6052060738,0.3302777972,0.1348837209,0.1178861789,0.1979728316,0.751299300003,150,558,12,364,0.9259259259,0.6052060738,0.3207198522,0.2118644068,0.1724137931,0.2402360948,0.751726122733,7,694,0,376,1,0.6485981308,0.3514018692,0.009985734665,0.00988700565,0.05923686205,0.751726122733,14,694,0,376,1,0.6485981308,0.3514018692,0.0197740113,0.01939058172,0.08335841008,0.757516006993,130,372,8,318,0.9420289855,0.5391304348,0.4028985507,0.2589641434,0.203125,0.3073258809,0.757516006993,336,372,58,318,0.8527918782,0.5391304348,0.3136614434,0.4745762712,0.3049001815,0.3169737089,,0.6,0.8,,,,,
