combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In addition, despite a high level of automation, he handles his spices and herbs with care.",0.733782896730,0.710750876053,0.710534070205,0.753625604088,0.713885498644,0.736381872536,,,0,0,0,0,0,0,,0.706088791043,36,731,1,216,0.972972973,0.7719112988,0.2010616741,0.04693611473,0.0447761194,0.09225238377,0.706088791043,129,731,8,216,0.9,0.8,16.97%,15.00%,12.94%,0.139261128,0.712037085073,6,839,0,224,1,0.789275635,0.210724365,0.007100591716,0.00705052879,0.03868161941,0.712037085073,21,839,0,224,1,0.789275635,0.210724365,0.02441860465,0.02383654938,0.07173280253,0.708815145794,55,722,7,208,0.8870967742,0.776344086,0.1107526882,0.07078507079,0.06555423123,0.06506716066,0.708815145794,138,722,16,208,0.8961038961,0.776344086,0.1197598101,0.1604651163,0.1360946746,0.1032618018,0.712677810770,90,705,3,217,0.9677419355,0.7646420824,0.2030998531,0.1132075472,0.1013513514,0.1422072176,0.712677810770,155,705,7,217,0.9567901235,0.7646420824,0.192148041,0.1802325581,0.1516634051,0.1691942868,0.726332339588,7,846,0,224,1,0.7906542056,0.2093457944,0.008206330598,0.008139534884,0.04144829065,0.726332339588,14,846,0,224,1,0.7906542056,0.2093457944,0.01627906977,0.01601830664,0.05837769088,0.727950811686,129,500,9,190,0.9347826087,0.7246376812,0.2101449275,0.2050874404,0.1681877445,0.183286779,0.727950811686,360,500,34,190,0.9137055838,0.7246376812,0.1890679026,0.4186046512,0.2870813397,0.2246038663,,0.8,0.9,,,,,
"In addition, organic plant cultivation has created 23 new jobs.",0.704331627841,0.729312389315,0.734589307717,0.741987479848,0.718412552278,0.769446361214,,,0,2,0,0,0,1,,0.706109226152,36,730,1,217,0.972972973,0.7708553326,0.2021176403,0.04699738903,0.04483188045,0.09258431959,0.706109226152,129,730,8,217,0.9,0.8,17.08%,15.02%,12.95%,0.1398973324,0.712118058538,6,838,0,225,1,0.7883349012,0.2116650988,0.007109004739,0.007058823529,0.03879082611,0.712118058538,21,838,0,225,1,0.7883349012,0.2116650988,0.02444703143,0.02386363636,0.07193457668,0.708845418238,55,721,7,209,0.8870967742,0.7752688172,0.111827957,0.07087628866,0.06563245823,0.06558884355,0.708845418238,138,721,16,209,0.8961038961,0.7752688172,0.1208350789,0.1606519208,0.1362290227,0.1040176466,0.712680716420,90,704,3,218,0.9677419355,0.7635574837,0.2041844518,0.1133501259,0.1014656144,0.1427326125,0.712680716420,155,704,7,218,0.9567901235,0.7635574837,0.1932326397,0.1804423749,0.1518119491,0.1698695802,0.726424026173,7,845,0,225,1,0.7897196262,0.2102803738,0.008215962441,0.008149010477,0.04156507733,0.726424026173,14,845,0,225,1,0.7897196262,0.2102803738,0.01629802095,0.01603665521,0.058541899,0.727953954324,129,499,9,191,0.9347826087,0.7231884058,0.2115942029,0.2054140127,0.1684073107,0.1842353798,0.727953954324,360,499,34,191,0.9137055838,0.7231884058,0.190517178,0.4190919674,0.2873104549,0.2259534388,,0.8,0.9,,,,,
"In addition, the SONNENTOR Frei-Hof creates habitats for a range of animals.",0.706962314478,0.718555061925,0.729950351956,0.748145281803,0.707228430575,0.747214478442,,,0,0,0,0,0,1,,0.706148583287,36,729,1,218,0.972972973,0.7697993664,0.2031736066,0.04705882353,0.04488778055,0.09291597028,0.706148583287,129,729,8,218,0.9,0.8,17.18%,15.03%,12.96%,0.1405325517,0.712273529564,6,837,0,226,1,0.7873941675,0.2126058325,0.007117437722,0.007067137809,0.03889998422,0.712273529564,21,837,0,226,1,0.7873941675,0.2126058325,0.02447552448,0.02389078498,0.07213625481,0.708981722125,55,720,7,210,0.8870967742,0.7741935484,0.1129032258,0.07096774194,0.06571087216,0.06610935978,0.708981722125,138,720,16,210,0.8961038961,0.7741935484,0.1219103477,0.1608391608,0.1363636364,0.1047718328,0.712798118203,90,703,3,219,0.9677419355,0.762472885,0.2052690505,0.1134930643,0.1015801354,0.1432574866,0.712798118203,155,703,7,219,0.9567901235,0.762472885,0.1943172384,0.1806526807,0.1519607843,0.1705439958,0.726439708221,7,844,0,226,1,0.7887850467,0.2112149533,0.008225616921,0.008158508159,0.04168181011,0.726439708221,14,844,0,226,1,0.7887850467,0.2112149533,0.01631701632,0.01605504587,0.05870602898,0.727959270763,128,499,10,191,0.9275362319,0.7231884058,0.2043478261,0.2041467305,0.1673202614,0.1776242722,0.727959270763,359,499,35,191,0.9111675127,0.7231884058,0.1879791069,0.4184149184,0.2867412141,0.2225790962,,0.8,0.9,,,,,
"In addition, the variety on the field naturally protects the plantlets from pests and diseases.",0.713860857661,0.711606503148,0.746151581611,0.726578753759,0.711591159053,0.740918458212,,,0,0,0,0,0,1,,0.706161646658,36,728,1,219,0.972972973,0.7687434002,0.2042295728,0.04712041885,0.04494382022,0.09324734189,0.706161646658,129,728,8,219,0.9,0.8,17.29%,15.05%,12.98%,0.1411668001,0.712485642525,6,836,0,227,1,0.7864534337,0.2135465663,0.007125890736,0.007075471698,0.03900909508,0.712485642525,21,836,0,227,1,0.7864534337,0.2135465663,0.02450408401,0.02391799544,0.07233783935,0.709080559210,55,719,7,211,0.8870967742,0.7731182796,0.1139784946,0.07105943152,0.06578947368,0.0666287259,0.709080559210,138,719,16,211,0.8961038961,0.7731182796,0.1229856165,0.1610268378,0.1364985163,0.1055243821,0.712869225882,90,702,3,220,0.9677419355,0.7613882863,0.2063536491,0.1136363636,0.1016949153,0.1437818495,0.712869225882,155,702,7,220,0.9567901235,0.7613882863,0.1954018371,0.1808634772,0.1521099117,0.171217547,0.726485454790,7,843,0,227,1,0.7878504673,0.2121495327,0.008235294118,0.008168028005,0.04179849039,0.726485454790,14,843,0,227,1,0.7878504673,0.2121495327,0.01633605601,0.01607347876,0.0588700828,0.727966746551,128,498,10,192,0.9275362319,0.7217391304,0.2057971014,0.2044728435,0.167539267,0.1785831548,0.727966746551,359,498,35,192,0.9111675127,0.7217391304,0.1894283823,0.4189031505,0.2869704237,0.2239310761,,0.8,0.9,,,,,
"In addition, there are significantly more species of wild plants and animals on organic fields than on conventional ones because it is much more comfortable for them on such pesticide-free fields.",0.702867490212,0.711207856269,0.721988339270,0.726856103244,0.707135870425,0.746402255355,,,0,0,0,0,0,1,,0.706193425265,36,727,1,220,0.972972973,0.767687434,0.205285539,0.04718217562,0.045,0.09357844042,0.706193425265,129,727,8,220,0.9,0.8,17.39%,15.07%,12.99%,0.1418000918,0.712589810910,6,835,0,228,1,0.7855126999,0.2144873001,0.007134363853,0.007083825266,0.03911815999,0.712589810910,21,835,0,228,1,0.7855126999,0.2144873001,0.02453271028,0.02394526796,0.07253933272,0.709084556259,55,718,7,212,0.8870967742,0.7720430108,0.1150537634,0.07115135834,0.06586826347,0.06714695822,0.709084556259,138,718,16,212,0.8961038961,0.7720430108,0.1240608854,0.1612149533,0.1366336634,0.106275316,0.712963449353,90,701,3,221,0.9677419355,0.7603036876,0.2074382478,0.1137800253,0.1018099548,0.1443057111,0.712963449353,155,701,7,221,0.9567901235,0.7603036876,0.1964864358,0.1810747664,0.152259332,0.1718902474,0.726578753759,7,842,0,228,1,0.7869158879,0.2130841121,0.008244994111,0.008177570093,0.04191511958,0.726578753759,14,842,0,228,1,0.7869158879,0.2130841121,0.01635514019,0.01609195402,0.05903406242,0.727978046961,128,497,10,193,0.9275362319,0.7202898551,0.2072463768,0.2048,0.1677588467,0.1795407387,0.727978046961,359,497,35,193,0.9111675127,0.7202898551,0.1908776576,0.4193925234,0.2872,0.2252804201,,0.8,0.9,,,,,
"In any case, it is not a good feeling to eat genetically modified food.",0.719595287410,0.711243013597,0.705597312466,0.707730421792,0.691842087773,0.713751822914,,,0,0,0,0,0,1,,0.706235028941,36,726,1,221,0.972972973,0.7666314678,0.2063415052,0.04724409449,0.0450563204,0.09390927179,0.706235028941,129,726,8,221,0.9,0.8,17.50%,15.09%,13.00%,0.1424324409,0.712612934084,6,834,0,229,1,0.7845719661,0.2154280339,0.007142857143,0.007092198582,0.03922718025,0.712612934084,21,834,0,229,1,0.7845719661,0.2154280339,0.02456140351,0.02397260274,0.07274073733,0.709106357611,55,717,7,213,0.8870967742,0.7709677419,0.1161290323,0.07124352332,0.06594724221,0.06766407285,0.709106357611,138,717,16,213,0.8961038961,0.7709677419,0.1251361542,0.1614035088,0.1367690783,0.1070246558,0.713147162437,90,700,3,222,0.9677419355,0.7592190889,0.2085228465,0.1139240506,0.1019252548,0.144829081,0.713147162437,155,700,7,222,0.9567901235,0.7592190889,0.1975710345,0.1812865497,0.1524090462,0.1725621103,0.726594621620,7,841,0,229,1,0.7859813084,0.2140186916,0.008254716981,0.008187134503,0.04203169908,0.726594621620,14,841,0,229,1,0.7859813084,0.2140186916,0.01637426901,0.01611047181,0.0591979698,0.728073441595,128,497,10,193,0.9275362319,0.7202898551,0.2072463768,0.2048,0.1677588467,0.1795407387,0.728073441595,358,497,36,193,0.9086294416,0.7202898551,0.1883395866,0.4187134503,0.2866293034,0.2219287007,,0.8,0.9,,,,,
"In Austria alone, some 50,000 tonnes are consumed annually.",0.694692332699,0.725955224754,0.715581763573,0.747530673222,0.694851897847,0.721478338383,,,0,0,0,0,0,0,,0.706360818081,36,725,1,222,0.972972973,0.7655755016,0.2073974714,0.04730617608,0.04511278195,0.09423984188,0.706360818081,129,725,8,222,0.9,0.8,17.60%,15.11%,13.02%,0.1430638612,0.712616738314,6,833,0,230,1,0.7836312324,0.2163687676,0.007151370679,0.007100591716,0.03933615717,0.712616738314,21,833,0,230,1,0.7836312324,0.2163687676,0.02459016393,0.024,0.07294205554,0.709109126269,55,716,7,214,0.8870967742,0.7698924731,0.1172043011,0.07133592737,0.06602641056,0.06818008566,0.709109126269,138,716,16,214,0.8961038961,0.7698924731,0.126211423,0.1615925059,0.1369047619,0.1077724224,0.713442050611,90,699,3,223,0.9677419355,0.7581344902,0.2096074452,0.1140684411,0.1020408163,0.1453519687,0.713442050611,155,699,7,223,0.9567901235,0.7581344902,0.1986556332,0.181498829,0.1525590551,0.1732331487,0.726639567697,7,840,0,230,1,0.785046729,0.214953271,0.00826446281,0.008196721311,0.04214823026,0.726639567697,14,840,0,230,1,0.785046729,0.214953271,0.01639344262,0.01612903226,0.05936180687,0.728090744716,128,496,10,194,0.9275362319,0.7188405797,0.2086956522,0.2051282051,0.1679790026,0.1804970513,0.728090744716,358,496,36,194,0.9086294416,0.7188405797,0.1897888619,0.4192037471,0.2868589744,0.2232803604,,0.8,0.9,,,,,
"In doing so, he has come to know and appreciate help coming from nature.",0.768822818992,0.778955884994,0.743265035128,0.766353610692,0.769203038980,0.769794237231,,,0,0,0,0,0,0,,0.706486627936,36,724,1,223,0.972972973,0.7645195354,0.2084534376,0.04736842105,0.04516938519,0.09457015649,0.706486627936,129,724,8,223,0.9,0.8,17.71%,15.12%,13.03%,0.1436943663,0.712650335858,6,832,0,231,1,0.7826904986,0.2173095014,0.007159904535,0.007109004739,0.03944509202,0.712650335858,21,832,0,231,1,0.7826904986,0.2173095014,0.02461899179,0.02402745995,0.07314328973,0.709140239193,55,715,7,215,0.8870967742,0.7688172043,0.1182795699,0.07142857143,0.06610576923,0.06869501233,0.709140239193,138,715,16,215,0.8961038961,0.7688172043,0.1272866918,0.1617819461,0.137040715,0.1085186365,0.713493273314,90,698,3,224,0.9677419355,0.7570498915,0.2106920439,0.114213198,0.1021566402,0.1458743835,0.713493273314,155,698,7,224,0.9567901235,0.7570498915,0.1997402319,0.1817116061,0.1527093596,0.1739033756,0.726710566032,7,839,0,231,1,0.7841121495,0.2158878505,0.008274231678,0.008206330598,0.04226471449,0.726710566032,14,839,0,231,1,0.7841121495,0.2158878505,0.0164126612,0.01614763552,0.05952557556,0.728166718432,128,496,10,194,0.9275362319,0.7188405797,0.2086956522,0.2051282051,0.1679790026,0.1804970513,0.728166718432,357,496,37,194,0.9060913706,0.7188405797,0.1872507908,0.4185228605,0.286287089,0.2199458699,,0.8,0.9,,,,,
"In good and in bad times Together with our farmers in Austria, we have founded an organisation that supports them in protecting their farms against damage caused by pesticide drift.",0.706360818081,0.753362043117,0.733207451560,0.766018869093,0.736705817170,0.756244264737,,,0,2,0,0,1,0,,0.706567419594,36,723,1,224,0.972972973,0.7634635692,0.2095094038,0.04743083004,0.04522613065,0.09490022138,0.706567419594,129,723,8,224,0.9,0.8,17.81%,15.14%,13.04%,0.1443239697,0.712717662364,6,831,0,232,1,0.7817497648,0.2182502352,0.007168458781,0.007117437722,0.03955398608,0.712717662364,21,831,0,232,1,0.7817497648,0.2182502352,0.02464788732,0.02405498282,0.07334444222,0.709159105010,55,714,7,216,0.8870967742,0.7677419355,0.1193548387,0.07152145644,0.06618531889,0.06920886832,0.709159105010,138,714,16,216,0.8961038961,0.7677419355,0.1283619606,0.161971831,0.1371769384,0.1092633186,0.713497848267,90,697,3,225,0.9677419355,0.7559652928,0.2117766426,0.1143583227,0.1022727273,0.1463963349,0.713497848267,155,697,7,225,0.9567901235,0.7559652928,0.2008248306,0.1819248826,0.1528599606,0.1745728039,0.726716107543,7,838,0,232,1,0.7831775701,0.2168224299,0.008284023669,0.008215962441,0.04238115314,0.726716107543,14,838,0,232,1,0.7831775701,0.2168224299,0.01643192488,0.01616628176,0.05968927777,0.728304622920,128,496,10,194,0.9275362319,0.7188405797,0.2086956522,0.2051282051,0.1679790026,0.1804970513,0.728304622920,356,496,38,194,0.9035532995,0.7188405797,0.1847127198,0.4178403756,0.2857142857,0.2166235504,,0.8,0.9,,,,,
"In harmony with nature and without any chemistry, they cultivate their fields and meadows so that we can offer you natural herbs, teas and coffee of the highest quality.",0.732182858438,0.731960816140,0.729598340614,0.768201361277,0.746191915145,0.772825287923,,,0,0,0,0,0,1,,0.706652430179,36,722,1,225,0.972972973,0.762407603,0.21056537,0.04749340369,0.04528301887,0.09523004224,0.706652430179,129,722,8,225,0.9,0.8,17.92%,15.16%,13.06%,0.1449526848,0.712732082384,6,830,0,233,1,0.780809031,0.219190969,0.007177033493,0.007125890736,0.03966284061,0.712732082384,21,830,0,233,1,0.780809031,0.219190969,0.02467685076,0.02408256881,0.07354551536,0.709167310750,55,713,7,217,0.8870967742,0.7666666667,0.1204301075,0.07161458333,0.06626506024,0.06972166888,0.709167310750,138,713,16,217,0.8961038961,0.7666666667,0.1294372294,0.1621621622,0.1373134328,0.1100064887,0.713600920679,90,696,3,226,0.9677419355,0.7548806941,0.2128612413,0.1145038168,0.1023890785,0.146917832,0.713600920679,155,696,7,226,0.9567901235,0.7548806941,0.2019094293,0.1821386604,0.1530108588,0.1752414462,0.726777287104,7,837,0,233,1,0.7822429907,0.2177570093,0.008293838863,0.008225616921,0.04249754754,0.726777287104,14,837,0,233,1,0.7822429907,0.2177570093,0.01645123384,0.0161849711,0.0598529154,0.728311125987,128,496,10,194,0.9275362319,0.7188405797,0.2086956522,0.2051282051,0.1679790026,0.1804970513,0.728311125987,355,496,39,194,0.9010152284,0.7188405797,0.1821746487,0.4171562867,0.2851405622,0.2133132617,,0.8,0.9,,,,,
"In July, a time when other families enjoy a summer holiday by the sea, the Aufreiters bathe in the flowering sea of marigolds.",0.739887164229,0.744568220803,0.740701149693,0.751166794662,0.712343596047,0.730842718573,,,0,0,0,0,0,0,,0.706676129504,36,721,1,226,0.972972973,0.7613516367,0.2116213362,0.04755614267,0.04534005038,0.09555962471,0.706676129504,129,721,8,226,0.9,0.8,18.03%,15.18%,13.07%,0.1455805248,0.712748360406,6,829,0,234,1,0.7798682973,0.2201317027,0.007185628743,0.007134363853,0.03977165687,0.712748360406,21,829,0,234,1,0.7798682973,0.2201317027,0.02470588235,0.02411021814,0.07374651144,0.709188498322,55,713,7,217,0.8870967742,0.7666666667,0.1204301075,0.07161458333,0.06626506024,0.06972166888,0.709188498322,137,713,17,217,0.8896103896,0.7666666667,0.1229437229,0.1611764706,0.1364541833,0.1043255789,0.713623546342,90,695,3,227,0.9677419355,0.7537960954,0.21394584,0.1146496815,0.1025056948,0.147438884,0.713623546342,155,695,7,227,0.9567901235,0.7537960954,0.202994028,0.1823529412,0.1531620553,0.1759093151,0.726779231717,7,836,0,234,1,0.7813084112,0.2186915888,0.008303677343,0.008235294118,0.04261389903,0.726779231717,14,836,0,234,1,0.7813084112,0.2186915888,0.01647058824,0.0162037037,0.06001649031,0.728506324648,128,495,10,195,0.9275362319,0.7173913043,0.2101449275,0.2054574639,0.1681997372,0.1814521198,0.728506324648,355,495,39,195,0.9010152284,0.7173913043,0.1836239241,0.4176470588,0.2853697749,0.2146765112,,0.8,0.9,,,,,
"In Oberweiden, in the Lower Austrian Marchfeld, which is known for its large vegetable producers, several farms converted to organic cultivation of herbs and spices back in 2002 and they are now rich, in experience.",0.689933186016,0.712869225882,0.716617112055,0.753869897045,0.713995327984,0.747724746587,,,0,0,0,0,0,1,,0.706876327151,36,720,1,227,0.972972973,0.7602956705,0.2126773024,0.04761904762,0.04539722573,0.09588897437,0.706876327151,129,720,8,227,0.9,0.8,18.13%,15.19%,13.08%,0.1462075027,0.712838784339,6,828,0,235,1,0.7789275635,0.2210724365,0.007194244604,0.007142857143,0.0398804361,0.712838784339,21,828,0,235,1,0.7789275635,0.2210724365,0.02473498233,0.02413793103,0.07394743275,0.709219768861,55,712,7,218,0.8870967742,0.7655913978,0.1215053763,0.07170795306,0.06634499397,0.07023342908,0.709219768861,137,712,17,218,0.8896103896,0.7655913978,0.1240189918,0.1613663133,0.1365902293,0.105075691,0.713664412626,90,694,3,228,0.9677419355,0.7527114967,0.2150304387,0.1147959184,0.102622577,0.1479594998,0.713664412626,155,694,7,228,0.9567901235,0.7527114967,0.2040786267,0.1825677267,0.1533135509,0.1765764229,0.726825870610,7,835,0,235,1,0.7803738318,0.2196261682,0.008313539192,0.008244994111,0.04273020895,0.726825870610,14,835,0,235,1,0.7803738318,0.2196261682,0.01648998822,0.01622247972,0.06018000438,0.728551664988,128,494,10,196,0.9275362319,0.715942029,0.2115942029,0.2057877814,0.1684210526,0.1824059712,0.728551664988,355,494,39,196,0.9010152284,0.715942029,0.1850731994,0.418138987,0.2855993564,0.2160371368,,0.8,0.9,,,,,
"In order to do so we need to know about the local conditions, learn about the culture and win the trust of the people.",0.758949108129,0.771096110578,0.766126833241,0.763639330727,0.802026070794,0.791034966249,,,0,2,0,0,2,0,,0.706887266862,36,719,1,228,0.972972973,0.7592397043,0.2137332686,0.04768211921,0.04545454545,0.09621809675,0.706887266862,129,719,8,228,0.9,0.8,18.24%,15.21%,13.10%,0.1468336314,0.712858851162,6,827,0,236,1,0.7779868297,0.2220131703,0.007202881152,0.007151370679,0.03998917953,0.712858851162,21,827,0,236,1,0.7779868297,0.2220131703,0.02476415094,0.02416570771,0.07414828157,0.709256867683,55,711,7,219,0.8870967742,0.764516129,0.1225806452,0.07180156658,0.06642512077,0.07074416378,0.709256867683,137,711,17,219,0.8896103896,0.764516129,0.1250942606,0.1615566038,0.1367265469,0.1058242725,0.713725666521,90,693,3,229,0.9677419355,0.751626898,0.2161150374,0.1149425287,0.102739726,0.1484796885,0.713725666521,155,693,7,229,0.9567901235,0.751626898,0.2051632254,0.1827830189,0.1534653465,0.1772427821,0.726856103244,7,834,0,236,1,0.7794392523,0.2205607477,0.008323424495,0.008254716981,0.04284647861,0.726856103244,14,834,0,236,1,0.7794392523,0.2205607477,0.01650943396,0.0162412993,0.06034345945,0.728576545095,128,493,10,197,0.9275362319,0.7144927536,0.2130434783,0.2061191626,0.1686429513,0.1833586318,0.728576545095,355,493,39,197,0.9010152284,0.7144927536,0.1865224748,0.4186320755,0.2858293076,0.2173951734,,0.8,0.9,,,,,
In organic farming 12-15 more CO2 is bound than in the conventional cultivation.,0.689731396982,0.717426938404,0.709668724323,0.729376444956,0.700477839173,0.743807566621,,,0,0,0,0,0,2,,0.706927232379,36,718,1,229,0.972972973,0.7581837381,0.2147892349,0.04774535809,0.04551201011,0.09654699733,0.706927232379,129,718,8,229,0.9,0.8,18.34%,15.23%,13.11%,0.1474589236,0.712859033744,6,826,0,237,1,0.777046096,0.222953904,0.007211538462,0.007159904535,0.0400978884,0.712859033744,21,826,0,237,1,0.777046096,0.222953904,0.02479338843,0.02419354839,0.07434906015,0.709284244347,55,710,7,220,0.8870967742,0.7634408602,0.123655914,0.07189542484,0.06650544135,0.07125388765,0.709284244347,137,710,17,220,0.8896103896,0.7634408602,0.1261695294,0.1617473436,0.1368631369,0.1065713432,0.713819726969,90,692,3,230,0.9677419355,0.7505422993,0.2171996361,0.1150895141,0.1028571429,0.1489994589,0.713819726969,155,692,7,230,0.9567901235,0.7505422993,0.2062478241,0.1829988194,0.153617443,0.1779084046,0.727011701835,7,833,0,237,1,0.7785046729,0.2214953271,0.008333333333,0.00826446281,0.04296270932,0.727011701835,14,833,0,237,1,0.7785046729,0.2214953271,0.01652892562,0.0162601626,0.06050685735,0.728867927178,128,493,10,197,0.9275362319,0.7144927536,0.2130434783,0.2061191626,0.1686429513,0.1833586318,0.728867927178,354,493,40,197,0.8984771574,0.7144927536,0.1839844037,0.4179456907,0.2852538276,0.2141104123,,0.8,0.9,,,,,
"In organic farming, neither medication nor antibiotics may be administered prophylactically to the animals.",0.693103542646,0.683671914503,0.671231314786,0.711140201611,0.683335435025,0.712815658150,,,0,0,0,0,0,1,,0.706962314478,36,717,1,230,0.972972973,0.7571277719,0.2158452011,0.04780876494,0.04556962025,0.09687568153,0.706962314478,129,717,8,230,0.9,0.8,18.45%,15.25%,13.12%,0.1480833919,0.712880631413,6,825,0,238,1,0.7761053622,0.2238946378,0.007220216606,0.007168458781,0.04020656392,0.712880631413,21,825,0,238,1,0.7761053622,0.2238946378,0.02482269504,0.02422145329,0.07454977072,0.709385405342,55,709,7,221,0.8870967742,0.7623655914,0.1247311828,0.0719895288,0.06658595642,0.07176261518,0.709385405342,137,709,17,221,0.8896103896,0.7623655914,0.1272447982,0.1619385343,0.137,0.107316923,0.713866764418,90,691,3,231,0.9677419355,0.7494577007,0.2182842348,0.1152368758,0.1029748284,0.1495188196,0.713866764418,155,691,7,231,0.9567901235,0.7494577007,0.2073324228,0.18321513,0.1537698413,0.1785733025,0.727079340572,7,832,0,238,1,0.7775700935,0.2224299065,0.008343265793,0.008274231678,0.04307890238,0.727079340572,14,832,0,238,1,0.7775700935,0.2224299065,0.01654846336,0.01627906977,0.06067019992,0.728915916675,128,492,10,198,0.9275362319,0.7130434783,0.2144927536,0.2064516129,0.1688654354,0.1843101281,0.728915916675,354,492,40,198,0.8984771574,0.7130434783,0.1854336791,0.4184397163,0.285483871,0.2154703967,,0.8,0.9,,,,,
"In organic farming, neither seed, feed nor ingredients produced with the aid of genetic engineering is allowed and neither are any further processing steps.",0.711976820035,0.706357810852,0.693991636045,0.742416639077,0.699149090174,0.742571159404,,,0,0,0,0,0,1,,0.706983903546,36,716,1,231,0.972972973,0.7560718057,0.2169011673,0.04787234043,0.04562737643,0.09720415471,0.706983903546,129,716,8,231,0.9,0.8,18.55%,15.27%,13.14%,0.1487070488,0.712890040074,6,824,0,239,1,0.7751646284,0.2248353716,0.007228915663,0.007177033493,0.04031520729,0.712890040074,21,824,0,239,1,0.7751646284,0.2248353716,0.02485207101,0.02424942263,0.07475041551,0.709398821577,55,708,7,222,0.8870967742,0.7612903226,0.1258064516,0.07208387942,0.06666666667,0.07227036067,0.709398821577,137,708,17,222,0.8896103896,0.7612903226,0.128320067,0.1621301775,0.1371371371,0.1080610312,0.713989965597,90,690,3,232,0.9677419355,0.748373102,0.2193688335,0.1153846154,0.1030927835,0.1500377795,0.713989965597,155,690,7,232,0.9567901235,0.748373102,0.2084170215,0.1834319527,0.1539225422,0.1792374877,0.727092905854,7,831,0,239,1,0.776635514,0.223364486,0.008353221957,0.008284023669,0.04319505908,0.727092905854,14,831,0,239,1,0.776635514,0.223364486,0.01656804734,0.01629802095,0.06083348894,0.728957528099,127,492,11,198,0.9202898551,0.7130434783,0.2072463768,0.2051696284,0.1677675033,0.1778003321,0.728957528099,353,492,41,198,0.8959390863,0.7130434783,0.182895608,0.4177514793,0.2849071832,0.2122015872,,0.8,0.9,,,,,
"In principle, the higher the factor, the more valuable the honey.",0.725651937411,0.723560138773,0.734651202373,0.721328104395,0.736937137117,0.725451053826,,,0,0,0,0,0,0,,0.707021050107,36,715,1,232,0.972972973,0.7550158395,0.2179571335,0.04793608522,0.04568527919,0.09753242222,0.707021050107,129,715,8,232,0.9,0.8,18.66%,15.28%,13.15%,0.1493299066,0.712891459910,6,823,0,240,1,0.7742238946,0.2257761054,0.007237635706,0.007185628743,0.04042381973,0.712891459910,21,823,0,240,1,0.7742238946,0.2257761054,0.02488151659,0.02427745665,0.07495099673,0.709406851363,55,707,7,223,0.8870967742,0.7602150538,0.1268817204,0.07217847769,0.06674757282,0.07277713823,0.709406851363,137,707,17,223,0.8896103896,0.7602150538,0.1293953358,0.1623222749,0.1372745491,0.1088036871,0.714013926311,90,689,3,233,0.9677419355,0.7472885033,0.2204534322,0.1155327343,0.1032110092,0.1505563472,0.714013926311,155,689,7,233,0.9567901235,0.7472885033,0.2095016202,0.1836492891,0.1540755467,0.1799009719,0.727178657722,7,830,0,240,1,0.7757009346,0.2242990654,0.008363201912,0.008293838863,0.04331118069,0.727178657722,14,830,0,240,1,0.7757009346,0.2242990654,0.01658767773,0.01631701632,0.06099672623,0.728964353107,127,491,11,199,0.9202898551,0.7115942029,0.2086956522,0.2055016181,0.167989418,0.1787613415,0.728964353107,353,491,41,199,0.8959390863,0.7115942029,0.1843448834,0.4182464455,0.2851373183,0.2135634363,,0.8,0.9,,,,,
"In return, Antons cattle are spoiled with top quality feed - a perfect cycle!",0.705665730670,0.698293165657,0.700483653323,0.726777287104,0.749718049811,0.741156809762,,,0,0,0,0,0,1,,0.707025270200,36,714,1,233,0.972972973,0.7539598733,0.2190130997,0.048,0.0457433291,0.09786048931,0.707025270200,129,714,8,233,0.9,0.8,18.76%,15.30%,13.16%,0.1499519774,0.713010971286,6,822,0,241,1,0.7732831609,0.2267168391,0.007246376812,0.007194244604,0.04053240242,0.713010971286,21,822,0,241,1,0.7732831609,0.2267168391,0.02491103203,0.02430555556,0.07515151656,0.709500923548,55,706,7,224,0.8870967742,0.7591397849,0.1279569892,0.07227332457,0.06682867558,0.07328296182,0.709500923548,137,706,17,224,0.8896103896,0.7591397849,0.1304706047,0.162514828,0.1374122367,0.1095449096,0.714061125915,90,688,3,234,0.9677419355,0.7462039046,0.2215380309,0.1156812339,0.1033295063,0.151074531,0.714061125915,155,688,7,234,0.9567901235,0.7462039046,0.2105862189,0.1838671412,0.1542288557,0.1805637668,0.727181374654,7,829,0,241,1,0.7747663551,0.2252336449,0.008373205742,0.008303677343,0.04342726849,0.727181374654,14,829,0,241,1,0.7747663551,0.2252336449,0.01660735469,0.01633605601,0.06115991357,0.728967078189,126,491,12,199,0.9130434783,0.7115942029,0.2014492754,0.2042139384,0.1668874172,0.1722844134,0.728967078189,352,491,42,199,0.8934010152,0.7115942029,0.1818068123,0.4175563464,0.2845594179,0.2103102792,,0.8,0.9,,,,,
