combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weinbub family Christian Weinbub is organic farmer 150.,0.760463483608,0.771132650425,0.744746034748,0.749486581208,0.751511671013,0.770049687369,,,0,0,0,0,0,1,,0.733926062038,37,789,0,158,1,0.833157339,0.166842661,0.04479418886,0.04287369641,0.08644987952,0.733926062038,130,789,7,158,0.9,0.8,11.57%,14.15%,12.31%,0.1070651624,0.734360948284,6,898,0,165,1,0.8447789276,0.1552210724,0.006637168142,0.006593406593,0.03209717054,0.734360948284,21,898,0,165,1,0.8447789276,0.1552210724,0.02285092492,0.02234042553,0.05955623454,0.733061447438,62,769,0,161,1,0.8268817204,0.1731182796,0.07460890493,0.06942889138,0.1136493082,0.733061447438,150,769,4,161,0.974025974,0.8268817204,0.1471442536,0.1632208923,0.1397949674,0.1430030872,0.744309495557,93,761,0,161,1,0.8253796095,0.1746203905,0.1088992974,0.09820485744,0.1378986506,0.744309495557,158,761,4,161,0.975308642,0.8253796095,0.1499290324,0.1719260065,0.1461609621,0.1488020719,0.736884034480,7,905,0,165,1,0.8457943925,0.1542056075,0.007675438596,0.007616974973,0.03440342529,0.736884034480,14,905,0,165,1,0.8457943925,0.1542056075,0.01523394995,0.01500535906,0.04846813908,0.735255082779,136,540,2,150,0.9855072464,0.7826086957,0.2028985507,0.201183432,0.1670761671,0.1953205289,0.735255082779,380,540,14,150,0.9644670051,0.7826086957,0.1818583094,0.4130434783,0.2891933029,0.2441124717,,0.8,0.9,,,,,
"On his farm in Windpassing, north of Hollabrunn, he leaves nothing to chance.",0.722502242843,0.725025047997,0.699213746823,0.729537363672,0.704651790893,0.715069068783,,,0,0,0,0,0,0,,0.733980563437,37,788,0,159,1,0.8321013728,0.1678986272,0.04484848485,0.04292343387,0.08677556707,0.733980563437,130,788,7,159,0.9,0.8,11.68%,14.16%,12.32%,0.107774651,0.734361954530,6,897,0,166,1,0.8438381938,0.1561618062,0.006644518272,0.006600660066,0.03221210913,0.734361954530,21,897,0,166,1,0.8438381938,0.1561618062,0.02287581699,0.02236421725,0.05976896268,0.733109464632,62,768,0,162,1,0.8258064516,0.1741935484,0.07469879518,0.06950672646,0.1140703651,0.733109464632,150,768,4,162,0.974025974,0.8258064516,0.1482195224,0.1633986928,0.1399253731,0.1436917585,0.744339312687,93,760,0,162,1,0.8242950108,0.1757049892,0.1090269637,0.09830866808,0.1384073028,0.744339312687,158,760,4,162,0.975308642,0.8242950108,0.1510136311,0.1721132898,0.1462962963,0.1495077596,0.736911727734,7,904,0,166,1,0.8448598131,0.1551401869,0.007683863886,0.007625272331,0.03452645478,0.736911727734,14,904,0,166,1,0.8448598131,0.1551401869,0.01525054466,0.01502145923,0.0486412618,0.735323951177,136,538,2,152,0.9855072464,0.7797101449,0.2057971014,0.2017804154,0.1674876847,0.1971119859,0.735323951177,380,538,14,152,0.9644670051,0.7797101449,0.1847568601,0.4139433551,0.2896341463,0.2467731158,,0.8,0.9,,,,,
The greenest way to biodiversity.,0.764468451734,0.772485965711,0.781224674960,0.777988391593,0.760624702965,0.830052470235,,,0,0,0,0,0,1,,0.734016855151,37,787,0,160,1,0.8310454065,0.1689545935,0.04490291262,0.04297328688,0.08710082288,0.734016855151,130,787,7,160,0.9,0.8,11.79%,14.18%,12.33%,0.1084820071,0.734447917371,6,896,0,167,1,0.84289746,0.15710254,0.006651884701,0.006607929515,0.03232689255,0.734447917371,21,896,0,167,1,0.84289746,0.15710254,0.02290076336,0.0223880597,0.05998139788,0.733161736763,62,767,0,163,1,0.8247311828,0.1752688172,0.07478890229,0.06958473625,0.1144908837,0.733161736763,150,767,4,163,0.974025974,0.8247311828,0.1492947912,0.1635768811,0.1400560224,0.1443788529,0.744435867843,93,759,0,163,1,0.8232104121,0.1767895879,0.1091549296,0.09841269841,0.13891528,0.744435867843,158,759,4,163,0.975308642,0.8232104121,0.1520982298,0.1723009815,0.1464318814,0.1502118601,0.736934419440,7,903,0,167,1,0.8439252336,0.1560747664,0.007692307692,0.007633587786,0.03464931638,0.736934419440,14,903,0,167,1,0.8439252336,0.1560747664,0.01526717557,0.01503759398,0.04881414611,0.735347437551,136,537,2,153,0.9855072464,0.7782608696,0.2072463768,0.2020802377,0.1676942047,0.1980056825,0.735347437551,380,537,14,153,0.9644670051,0.7782608696,0.1862061355,0.4143947655,0.2898550725,0.2480982722,,0.8,0.9,,,,,
It is really no coincidence that the colour of life and plants is part of the Gruenauer family name - Grün is the German word for green.,0.726693151406,0.769608603407,0.760003308969,0.746134372349,0.734071933636,0.756473189631,,,0,0,0,0,0,0,,0.734153041661,37,786,0,161,1,0.8299894403,0.1700105597,0.04495747266,0.04302325581,0.08742565463,0.734153041661,130,786,7,161,0.9,0.8,11.89%,14.19%,12.35%,0.1091872629,0.734517555960,6,895,0,168,1,0.8419567262,0.1580432738,0.006659267481,0.006615214994,0.03244152329,0.734517555960,21,895,0,168,1,0.8419567262,0.1580432738,0.02292576419,0.02241195304,0.06019354472,0.733309053468,62,766,0,164,1,0.823655914,0.176344086,0.07487922705,0.06966292135,0.1149108735,0.733309053468,150,766,4,164,0.974025974,0.823655914,0.15037006,0.1637554585,0.1401869159,0.1450643947,0.744550516241,93,758,0,164,1,0.8221258134,0.1778741866,0.1092831962,0.09851694915,0.1394225937,0.744550516241,158,758,4,164,0.975308642,0.8221258134,0.1531828285,0.172489083,0.146567718,0.1509143976,0.737087895505,7,902,0,168,1,0.8429906542,0.1570093458,0.007700770077,0.007641921397,0.03477201277,0.737087895505,14,902,0,168,1,0.8429906542,0.1570093458,0.01528384279,0.01505376344,0.04898679576,0.735354998959,136,536,2,154,0.9855072464,0.7768115942,0.2086956522,0.2023809524,0.1679012346,0.1988980632,0.735354998959,380,536,14,154,0.9644670051,0.7768115942,0.1876554109,0.4148471616,0.2900763359,0.2494200546,,0.8,0.9,,,,,
Herbs have been grown on their farm in Velm-Götzendorf for five generations.,0.730141166901,0.730363241921,0.739517044448,0.727735950030,0.728735732253,0.735255082779,,,0,0,0,0,0,0,,0.734271357959,37,785,0,162,1,0.8289334741,0.1710665259,0.04501216545,0.04307334109,0.08775006989,0.734271357959,130,785,7,162,0.9,0.8,12.00%,14.21%,12.36%,0.1098904502,0.734674305579,6,894,0,169,1,0.8410159925,0.1589840075,0.006666666667,0.006622516556,0.0325560038,0.734674305579,21,894,0,169,1,0.8410159925,0.1589840075,0.02295081967,0.02243589744,0.06040540777,0.733315936656,62,765,0,165,1,0.8225806452,0.1774193548,0.07496977025,0.06974128234,0.1153303441,0.733315936656,150,765,4,165,0.974025974,0.8225806452,0.1514453289,0.1639344262,0.1403180543,0.1457484074,0.744631304221,93,757,0,165,1,0.8210412148,0.1789587852,0.1094117647,0.098621421,0.1399292554,0.744631304221,158,757,4,165,0.975308642,0.8210412148,0.1542674272,0.1726775956,0.1467038069,0.1516153962,0.737136863560,7,901,0,169,1,0.8420560748,0.1579439252,0.007709251101,0.007650273224,0.03489454656,0.737136863560,14,901,0,169,1,0.8420560748,0.1579439252,0.01530054645,0.01506996771,0.04915921444,0.735405819916,136,535,2,155,0.9855072464,0.7753623188,0.2101449275,0.2026825633,0.1681087763,0.1997891567,0.735405819916,380,535,14,155,0.9644670051,0.7753623188,0.1891046862,0.4153005464,0.2902979374,0.2507385143,,0.8,0.9,,,,,
"Here, near the border of Slovakia, between grapes and poppy fields, Johanna and Johann carefully and persistently cultivate their vines and herbs.",0.730314659844,0.746495184809,0.747127765705,0.739776543016,0.744918742636,0.736423666117,,,0,0,0,0,0,0,,0.734410361095,37,784,0,163,1,0.8278775079,0.1721224921,0.04506699147,0.04312354312,0.08807407611,0.734410361095,130,784,7,163,0.9,0.8,12.10%,14.22%,12.37%,0.1105916,0.734684252716,6,893,0,170,1,0.8400752587,0.1599247413,0.006674082314,0.006629834254,0.03267033651,0.734684252716,21,893,0,170,1,0.8400752587,0.1599247413,0.02297592998,0.02245989305,0.06061699149,0.733413695159,62,764,0,166,1,0.8215053763,0.1784946237,0.07506053269,0.06981981982,0.1157493047,0.733413695159,150,764,4,166,0.974025974,0.8215053763,0.1525205977,0.1641137856,0.1404494382,0.1464309145,0.744651220828,93,756,0,166,1,0.8199566161,0.1800433839,0.109540636,0.09872611465,0.1404352762,0.744651220828,158,756,4,166,0.975308642,0.8199566161,0.1553520259,0.1728665208,0.1468401487,0.1523148792,0.737182767690,7,900,0,170,1,0.8411214953,0.1588785047,0.007717750827,0.007658643326,0.03501692035,0.737182767690,14,900,0,170,1,0.8411214953,0.1588785047,0.01531728665,0.0150862069,0.04933140581,0.735435483318,136,534,2,156,0.9855072464,0.7739130435,0.2115942029,0.2029850746,0.1683168317,0.200678991,0.735435483318,380,534,14,156,0.9644670051,0.7739130435,0.1905539616,0.4157549234,0.2905198777,0.2520537017,,0.8,0.9,,,,,
The Grünauers love their work and it is evident that they believe in the power of their organically cultivated soils.,0.780863865745,0.782404209913,0.774218281231,0.780328862656,0.784521345819,0.793090643934,,,0,0,0,0,0,1,,0.734444379124,37,783,0,164,1,0.8268215417,0.1731784583,0.04512195122,0.04317386231,0.08839768067,0.734444379124,130,783,7,164,0.9,0.8,12.21%,14.24%,12.38%,0.111290743,0.734858749899,6,892,0,171,1,0.8391345249,0.1608654751,0.006681514477,0.006637168142,0.0327845238,0.734858749899,21,892,0,171,1,0.8391345249,0.1608654751,0.02300109529,0.02248394004,0.06082830033,0.733494712258,62,763,0,167,1,0.8204301075,0.1795698925,0.07515151515,0.06989853439,0.1161677644,0.733494712258,150,763,4,167,0.974025974,0.8204301075,0.1535958665,0.1642935378,0.1405810684,0.1471119388,0.744741186859,93,755,0,167,1,0.8188720174,0.1811279826,0.1096698113,0.09883103082,0.1409406672,0.744741186859,158,755,4,167,0.975308642,0.8188720174,0.1564366246,0.1730558598,0.1469767442,0.1530128698,0.737220080477,7,899,0,171,1,0.8401869159,0.1598130841,0.007726269316,0.007667031763,0.0351391367,0.737220080477,14,899,0,171,1,0.8401869159,0.1598130841,0.01533406353,0.01510248112,0.04950337346,0.735440658864,136,533,2,157,0.9855072464,0.7724637681,0.2130434783,0.2032884903,0.1685254027,0.2015675938,0.735440658864,380,533,14,157,0.9644670051,0.7724637681,0.192003237,0.4162102957,0.2907421576,0.2533656661,,0.8,0.9,,,,,
This faith inspires above all their awareness of ancient traditions.,0.767209078870,0.771974884796,0.774389467672,0.768567387574,0.751178290609,0.750823157135,,,0,0,0,0,0,0,,0.734469490581,37,782,0,165,1,0.8257655755,0.1742344245,0.04517704518,0.04322429907,0.08872089081,0.734469490581,130,782,7,165,0.9,0.8,12.31%,14.25%,12.39%,0.1119879091,0.734935761479,6,891,0,172,1,0.8381937912,0.1618062088,0.006688963211,0.006644518272,0.03289856803,0.734935761479,21,891,0,172,1,0.8381937912,0.1618062088,0.02302631579,0.02250803859,0.06103933864,0.733513154051,62,762,0,168,1,0.8193548387,0.1806451613,0.07524271845,0.06997742664,0.1165857324,0.733513154051,150,762,4,168,0.974025974,0.8193548387,0.1546711353,0.1644736842,0.1407129456,0.1477915029,0.744831277970,93,754,0,168,1,0.8177874187,0.1822125813,0.1097992916,0.09893617021,0.1414454395,0.744831277970,158,754,4,168,0.975308642,0.8177874187,0.1575212233,0.173245614,0.147113594,0.1537093907,0.737225110988,7,898,0,172,1,0.8392523364,0.1607476636,0.00773480663,0.007675438596,0.03526119813,0.737225110988,14,898,0,172,1,0.8392523364,0.1607476636,0.01535087719,0.0151187905,0.04967512096,0.735601868028,136,532,2,158,0.9855072464,0.7710144928,0.2144927536,0.2035928144,0.1687344913,0.2024549924,0.735601868028,380,532,14,158,0.9644670051,0.7710144928,0.1934525123,0.4166666667,0.2909647779,0.2546744564,,0.8,0.9,,,,,
"In a folk song from Velm-Götzendorf it says The earth, which was already our fathers, we cultivate still today with joyful courage.",0.782271237600,0.792355810444,0.750517327856,0.780024012739,0.755991066410,0.778121478303,,,0,0,0,0,0,0,,0.734609638542,37,781,0,166,1,0.8247096093,0.1752903907,0.04523227384,0.0432748538,0.08904371372,0.734609638542,130,781,7,166,0.9,0.8,12.42%,14.27%,12.40%,0.1126831279,0.735119874426,6,890,0,173,1,0.8372530574,0.1627469426,0.006696428571,0.006651884701,0.03301247153,0.735119874426,21,890,0,173,1,0.8372530574,0.1627469426,0.02305159166,0.02253218884,0.06125011073,0.733557324199,62,761,0,169,1,0.8182795699,0.1817204301,0.07533414338,0.07005649718,0.1170032176,0.733557324199,150,761,4,169,0.974025974,0.8182795699,0.1557464041,0.1646542261,0.1408450704,0.1484696289,0.745011646480,93,754,0,168,1,0.8177874187,0.1822125813,0.1097992916,0.09893617021,0.1414454395,0.745011646480,157,754,5,168,0.9691358025,0.8177874187,0.1513483838,0.17233809,0.1463187325,0.1473392706,0.737288341514,7,897,0,173,1,0.838317757,0.161682243,0.007743362832,0.007683863886,0.03538310714,0.737288341514,14,897,0,173,1,0.838317757,0.161682243,0.01536772777,0.01513513514,0.0498466518,0.735726814681,136,531,2,159,0.9855072464,0.7695652174,0.215942029,0.203898051,0.1689440994,0.2033412136,0.735726814681,380,531,14,159,0.9644670051,0.7695652174,0.1949017877,0.4171240395,0.2911877395,0.2559801203,,0.8,0.9,,,,,
"And vines thrive well here, and happiness can be felt everywhere.",0.753216743819,0.775687030759,0.762936643707,0.746902113917,0.744108601884,0.747785459256,,,0,0,0,0,0,0,,0.734635780183,37,780,0,167,1,0.8236536431,0.1763463569,0.0452876377,0.04332552693,0.08936615647,0.734635780183,130,780,7,167,0.9,0.8,12.53%,14.29%,12.42%,0.1133764285,0.735168461159,6,889,0,174,1,0.8363123236,0.1636876764,0.006703910615,0.006659267481,0.0331262366,0.735168461159,21,889,0,174,1,0.8363123236,0.1636876764,0.02307692308,0.02255639098,0.06146062086,0.733650516090,62,760,0,170,1,0.8172043011,0.1827956989,0.07542579075,0.07013574661,0.1174202288,0.733650516090,150,760,4,170,0.974025974,0.8172043011,0.156821673,0.1648351648,0.1409774436,0.1491463388,0.745052104521,93,753,0,169,1,0.81670282,0.18329718,0.109929078,0.09904153355,0.1419496037,0.745052104521,157,753,5,169,0.9691358025,0.81670282,0.1524329825,0.1725274725,0.1464552239,0.1480493806,0.737305739676,7,896,0,174,1,0.8373831776,0.1626168224,0.007751937984,0.007692307692,0.03550486618,0.737305739676,14,896,0,174,1,0.8373831776,0.1626168224,0.01538461538,0.01515151515,0.05001796945,0.735945833237,136,530,2,160,0.9855072464,0.768115942,0.2173913043,0.2042042042,0.1691542289,0.2042262839,0.735945833237,380,530,14,160,0.9644670051,0.768115942,0.196351063,0.4175824176,0.2914110429,0.2572827048,,0.8,0.9,,,,,
"So, it is not surprising that Johann proudly invites every visitor to a glass of his wine.",0.746640513646,0.760156411441,0.747436663140,0.732074255930,0.751563746815,0.733484820415,,,0,0,0,0,0,0,,0.734655734950,37,779,0,168,1,0.8225976769,0.1774023231,0.04534313725,0.04337631887,0.08968822602,0.734655734950,130,779,7,168,0.9,0.8,12.63%,14.30%,12.43%,0.1140678392,0.735231575556,6,888,0,175,1,0.8353715898,0.1646284102,0.006711409396,0.006666666667,0.03323986551,0.735231575556,21,888,0,175,1,0.8353715898,0.1646284102,0.02310231023,0.02258064516,0.06167087323,0.733911881615,62,760,0,170,1,0.8172043011,0.1827956989,0.07542579075,0.07013574661,0.1174202288,0.733911881615,149,760,5,170,0.9675324675,0.8172043011,0.1503281665,0.1639163916,0.1401693321,0.1426399668,0.745178278602,93,752,0,170,1,0.8156182213,0.1843817787,0.1100591716,0.09914712154,0.1424531706,0.745178278602,157,752,5,170,0.9691358025,0.8156182213,0.1535175812,0.1727172717,0.1465919701,0.1487579281,0.737325665901,7,895,0,175,1,0.8364485981,0.1635514019,0.007760532151,0.007700770077,0.03562647769,0.737325665901,14,895,0,175,1,0.8364485981,0.1635514019,0.01540154015,0.01516793066,0.05018907733,0.736160380772,136,529,2,161,0.9855072464,0.7666666667,0.2188405797,0.2045112782,0.1693648817,0.2051102294,0.736160380772,380,529,14,161,0.9644670051,0.7666666667,0.1978003384,0.4180418042,0.2916346892,0.2585822563,,0.8,0.9,,,,,
"There are only a few winegrowers left who cultivate a vineyard unique to their area and also help with the conservation of the traditional, up to four floors high, wine cellar.",0.756342635842,0.766251065197,0.764315703231,0.777315426858,0.749801325941,0.753802484593,,,0,0,0,0,0,0,,0.734706106282,37,778,0,169,1,0.8215417107,0.1784582893,0.04539877301,0.04342723005,0.09000992928,0.734706106282,130,778,7,169,0.9,0.8,12.74%,14.32%,12.44%,0.1147573881,0.735299308128,6,887,0,176,1,0.8344308561,0.1655691439,0.006718924972,0.006674082314,0.03335336049,0.735299308128,21,887,0,176,1,0.8344308561,0.1655691439,0.0231277533,0.02260495156,0.06188087197,0.733983626575,62,759,0,171,1,0.8161290323,0.1838709677,0.07551766139,0.07021517554,0.1178367747,0.733983626575,149,759,5,171,0.9675324675,0.8161290323,0.1514034353,0.1640969163,0.1403013183,0.1433303976,0.745194811202,93,751,0,171,1,0.8145336226,0.1854663774,0.1101895735,0.0992529349,0.1429561507,0.745194811202,157,751,5,171,0.9691358025,0.8145336226,0.1546021799,0.172907489,0.146728972,0.1494649368,0.737338619804,7,894,0,176,1,0.8355140187,0.1644859813,0.007769145394,0.007709251101,0.03574794405,0.737338619804,14,894,0,176,1,0.8355140187,0.1644859813,0.0154185022,0.01518438178,0.0503599788,0.736340046434,136,528,2,162,0.9855072464,0.7652173913,0.2202898551,0.2048192771,0.1695760599,0.2059930757,0.736340046434,380,528,14,162,0.9644670051,0.7652173913,0.1992496138,0.4185022026,0.291858679,0.2598788201,,0.8,0.9,,,,,
"Yes, Johann is known for his untiring personality.",0.748379401730,0.735718515174,0.724475934782,0.729670159713,0.732336561501,0.702966497192,,,1,0,0,0,0,0,,0.734744784715,37,777,0,170,1,0.8204857445,0.1795142555,0.04545454545,0.04347826087,0.09033127304,0.734744784715,130,777,7,170,0.9,0.8,12.84%,14.33%,12.45%,0.1154451027,0.735324651508,6,886,0,177,1,0.8334901223,0.1665098777,0.006726457399,0.006681514477,0.03346672376,0.735324651508,21,886,0,177,1,0.8334901223,0.1665098777,0.02315325248,0.02262931034,0.06209062118,0.734071933636,62,758,0,172,1,0.8150537634,0.1849462366,0.0756097561,0.07029478458,0.118252864,0.734071933636,149,758,5,172,0.9675324675,0.8150537634,0.1524787041,0.164277839,0.1404335533,0.1440193181,0.745299816119,93,750,0,172,1,0.8134490239,0.1865509761,0.1103202847,0.09935897436,0.1434585543,0.745299816119,157,750,5,172,0.9691358025,0.8134490239,0.1556867786,0.1730981257,0.1468662301,0.1501704298,0.737370231241,7,893,0,177,1,0.8345794393,0.1654205607,0.007777777778,0.007717750827,0.03586926764,0.737370231241,14,893,0,177,1,0.8345794393,0.1654205607,0.01543550165,0.01520086862,0.05053067721,0.736410329583,136,527,2,163,0.9855072464,0.7637681159,0.2217391304,0.2051282051,0.1697877653,0.2068748482,0.736410329583,380,527,14,163,0.9644670051,0.7637681159,0.2006988891,0.4189636163,0.2920830131,0.2611724411,,0.8,0.9,,,,,
"Besides his work in the vineyards, he and his family grow top quality blue poppy, psyllium, fennel, pumpkin seeds, coriander, thyme, lemon balm, peppermint, oregano and blue fenugreek for SONNENTOR.",0.755149202758,0.753125133974,0.735911681178,0.748793400652,0.753562304431,0.743566045253,,,0,0,0,0,0,0,,0.734783877484,37,776,0,171,1,0.8194297782,0.1805702218,0.0455104551,0.04352941176,0.09065226401,0.734783877484,130,776,7,171,0.9,0.8,12.95%,14.35%,12.46%,0.1161310102,0.735539001285,6,885,0,178,1,0.8325493885,0.1674506115,0.006734006734,0.006688963211,0.03357995749,0.735539001285,21,885,0,178,1,0.8325493885,0.1674506115,0.02317880795,0.02265372168,0.06230012491,0.734304013904,62,757,0,173,1,0.8139784946,0.1860215054,0.0757020757,0.07037457435,0.118668505,0.734304013904,149,757,5,173,0.9675324675,0.8139784946,0.1535539729,0.1644591611,0.1405660377,0.1447067508,0.745511092560,93,749,0,173,1,0.8123644252,0.1876355748,0.1104513064,0.09946524064,0.1439603917,0.745511092560,157,749,5,173,0.9691358025,0.8123644252,0.1567713773,0.1732891832,0.1470037453,0.1508744298,0.737406658682,7,892,0,178,1,0.8336448598,0.1663551402,0.007786429366,0.007726269316,0.0359904508,0.737406658682,14,892,0,178,1,0.8336448598,0.1663551402,0.01545253863,0.0152173913,0.05070117583,0.736423666117,136,526,2,164,0.9855072464,0.7623188406,0.2231884058,0.2054380665,0.17,0.2077555718,0.736423666117,380,526,14,164,0.9644670051,0.7623188406,0.2021481645,0.4194260486,0.2923076923,0.2624631632,,0.8,0.9,,,,,
"To acknowledge the Grünauer familys efforts,  Johannes Gutmann awarded them the golden sickle 2013.",0.758346298007,0.748854748490,0.745245257227,0.761770418474,0.743619738785,0.738909495050,,,2,0,0,0,0,0,,0.734783877484,37,776,0,171,1,0.8194297782,0.1805702218,0.0455104551,0.04352941176,0.09065226401,0.734783877484,130,776,7,171,0.9,0.8,12.95%,14.35%,12.46%,0.1161310102,0.735562086324,6,884,0,179,1,0.8316086548,0.1683913452,0.006741573034,0.006696428571,0.03369306386,0.735562086324,21,884,0,179,1,0.8316086548,0.1683913452,0.02320441989,0.02267818575,0.06250938714,0.734315230260,62,756,0,174,1,0.8129032258,0.1870967742,0.07579462103,0.07045454545,0.1190837063,0.734315230260,149,756,5,174,0.9675324675,0.8129032258,0.1546292417,0.164640884,0.1406987724,0.1453927181,0.745520252902,93,748,0,174,1,0.8112798265,0.1887201735,0.1105826397,0.09957173448,0.144461673,0.745520252902,157,748,5,174,0.9691358025,0.8112798265,0.157855976,0.173480663,0.1471415183,0.1515769592,0.737500791585,7,891,0,179,1,0.8327102804,0.1672897196,0.007795100223,0.00773480663,0.03611149582,0.737500791585,14,891,0,179,1,0.8327102804,0.1672897196,0.01546961326,0.01523394995,0.05087147791,0.736486085066,136,525,2,165,0.9855072464,0.7608695652,0.2246376812,0.2057488654,0.170212766,0.2086352712,0.736486085066,380,525,14,165,0.9644670051,0.7608695652,0.2035974399,0.4198895028,0.2925327175,0.2637510297,,0.8,0.9,,,,,
"By the way, for those who can read between the lines, Green also stands for perseverance, helpfulness and contentment.",0.789568918596,0.808470199329,0.802303681336,0.794328262740,0.785710485359,0.828425382093,,,0,0,0,0,0,0,,0.734796313028,37,774,0,173,1,0.8173178458,0.1826821542,0.04562268804,0.04363207547,0.09129321404,0.734796313028,130,774,7,173,0.9,0.8,13.16%,14.38%,12.49%,0.1174975095,0.735562086324,6,884,0,179,1,0.8316086548,0.1683913452,0.006741573034,0.006696428571,0.03369306386,0.735562086324,21,884,0,179,1,0.8316086548,0.1683913452,0.02320441989,0.02267818575,0.06250938714,0.734368250472,62,755,0,175,1,0.811827957,0.188172043,0.0758873929,0.07053469852,0.119498476,0.734368250472,149,755,5,175,0.9675324675,0.811827957,0.1557045105,0.1648230088,0.140831758,0.146077242,0.745534795780,93,747,0,175,1,0.8101952278,0.1898047722,0.1107142857,0.09967845659,0.1449624082,0.745534795780,157,747,5,175,0.9691358025,0.8101952278,0.1589405747,0.1736725664,0.1472795497,0.1522780403,0.737511211652,7,890,0,180,1,0.8317757009,0.1682242991,0.007803790412,0.007743362832,0.036232405,0.737511211652,14,890,0,180,1,0.8317757009,0.1682242991,0.01548672566,0.01525054466,0.05104158667,0.736530050165,136,524,2,166,0.9855072464,0.7594202899,0.2260869565,0.2060606061,0.1704260652,0.2095139706,0.736530050165,380,524,14,166,0.9644670051,0.7594202899,0.2050467152,0.4203539823,0.2927580894,0.2650360833,,0.8,0.9,,,,,
One of our newest farming projects is in the heart of Peru.,0.734783877484,0.753784519065,0.748789139049,0.734147022579,0.742263801686,0.758082413191,,,0,0,0,0,0,0,,0.734842006308,37,773,0,174,1,0.8162618796,0.1837381204,0.04567901235,0.04368358914,0.09161318611,0.734842006308,130,773,7,174,0.9,0.8,13.26%,14.40%,12.50%,0.1181781532,0.735572996415,6,882,0,181,1,0.8297271872,0.1702728128,0.006756756757,0.006711409396,0.03391890296,0.735572996415,21,882,0,181,1,0.8297271872,0.1702728128,0.02325581395,0.02272727273,0.06292720283,0.734522371268,62,754,0,176,1,0.8107526882,0.1892473118,0.07598039216,0.07061503417,0.1199128224,0.734522371268,149,754,5,176,0.9675324675,0.8107526882,0.1567797794,0.1650055371,0.1409649953,0.146760344,0.745592878433,93,746,0,176,1,0.8091106291,0.1908893709,0.1108462455,0.09978540773,0.1454626072,0.745592878433,157,746,5,176,0.9691358025,0.8091106291,0.1600251734,0.1738648948,0.1474178404,0.1529776946,0.737751666693,7,889,0,181,1,0.8308411215,0.1691588785,0.0078125,0.007751937984,0.03635318058,0.737751666693,14,889,0,181,1,0.8308411215,0.1691588785,0.01550387597,0.01526717557,0.05121150526,0.736703201146,136,523,2,167,0.9855072464,0.7579710145,0.2275362319,0.2063732929,0.1706398996,0.2103916941,0.736703201146,380,523,14,167,0.9644670051,0.7579710145,0.2064959906,0.4208194906,0.2929838088,0.2663183659,,0.8,0.9,,,,,
"At around 800m altitude, in the provincial town of Jan, the Cooperativa de Servicios Multiples Jesus Solidario Ltda grows and sells coffee.",0.747238650839,0.779265332854,0.762839117774,0.757835205941,0.744108887343,0.756498903554,,,0,0,0,0,0,0,,0.734845412917,37,772,0,175,1,0.8152059134,0.1847940866,0.0457354759,0.04373522459,0.09193283142,0.734845412917,130,772,7,175,0.9,0.8,13.37%,14.41%,12.51%,0.1188570936,0.735656279356,6,881,0,182,1,0.8287864534,0.1712135466,0.006764374295,0.006718924972,0.03403163989,0.735656279356,21,881,0,182,1,0.8287864534,0.1712135466,0.02328159645,0.02275189599,0.06313576402,0.734572788570,62,753,0,177,1,0.8096774194,0.1903225806,0.07607361963,0.07069555302,0.1203267535,0.734572788570,149,753,5,177,0.9675324675,0.8096774194,0.1578550482,0.1651884701,0.1410984848,0.1474420454,0.745603389031,93,745,0,177,1,0.8080260304,0.1919739696,0.1109785203,0.09989258861,0.1459622797,0.745603389031,157,745,5,177,0.9691358025,0.8080260304,0.1611097721,0.1740576497,0.147556391,0.1536759436,0.737817767952,7,888,0,182,1,0.8299065421,0.1700934579,0.00782122905,0.007760532151,0.03647382479,0.737817767952,14,888,0,182,1,0.8299065421,0.1700934579,0.0155210643,0.01528384279,0.05138123683,0.736845216958,136,522,2,168,0.9855072464,0.7565217391,0.2289855072,0.2066869301,0.1708542714,0.2112684652,0.736845216958,380,522,14,168,0.9644670051,0.7565217391,0.2079452659,0.421286031,0.2932098765,0.2675979187,,0.8,0.9,,,,,
