combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johannes was already a passionate organic-advocate even before when the word organic existed.,0.559396420104,0.598180092225,0.617215668224,0.575357845935,0.551272190364,0.612626791987,,,0,0,0,0,0,1,,0.545126743390,36,656,1,291,0.972972973,0.6927138332,0.2802591398,0.05202312139,0.04938271605,0.1167054569,0.545126743390,121,656,16,291,0.9,0.7,19.05%,15.57%,13.24%,0.1404900751,0.568522228746,6,756,0,307,1,0.7111947319,0.2888052681,0.007874015748,0.0078125,0.04768707612,0.568522228746,21,756,0,307,1,0.7111947319,0.2888052681,0.02702702703,0.02631578947,0.08834901124,0.547337150073,61,635,1,295,0.9838709677,0.6827956989,0.3010752688,0.08764367816,0.08047493404,0.1592802492,0.547337150073,142,635,12,295,0.9220779221,0.6827956989,0.2392822232,0.1827541828,0.1525241676,0.1854097518,0.564024722574,93,626,0,296,1,0.6789587852,0.3210412148,0.1293463143,0.1145320197,0.2037780603,0.564024722574,151,626,11,296,0.9320987654,0.6789587852,0.2531399802,0.1943371943,0.1608093717,0.2003106372,0.538801367728,7,763,0,307,1,0.7130841121,0.2869158879,0.009090909091,0.009009009009,0.0510717755,0.538801367728,14,763,0,307,1,0.7130841121,0.2869158879,0.01801801802,0.01769911504,0.07190031736,0.561819132343,121,457,17,233,0.8768115942,0.6623188406,0.2144927536,0.2093425606,0.1689944134,0.1741176471,0.561819132343,320,457,74,233,0.8121827411,0.6623188406,0.1498639005,0.4118404118,0.2732707088,0.1599889511,,0.7,0.9,,,,,
"In the 1980s, there was not much thought given to food - where it came from, what was in it and how it was grown.",0.560067560805,0.554801620915,0.568079522084,0.549476540945,0.530315356125,0.563477311237,,,0,0,0,0,0,1,,0.545243254331,36,656,1,291,0.972972973,0.6927138332,0.2802591398,0.05202312139,0.04938271605,0.1167054569,0.545243254331,120,656,17,291,0.9,0.7,18.32%,15.46%,13.14%,0.1349743196,0.568722375192,6,755,0,308,1,0.7102539981,0.2897460019,0.007884362681,0.007822685789,0.04779605176,0.568722375192,21,755,0,308,1,0.7102539981,0.2897460019,0.02706185567,0.02634880803,0.08854978534,0.547567698423,61,634,1,296,0.9838709677,0.6817204301,0.3021505376,0.08776978417,0.08058124174,0.1596945384,0.547567698423,142,634,12,296,0.9220779221,0.6817204301,0.240357492,0.1829896907,0.152688172,0.1860601126,0.564078520121,93,625,0,297,1,0.6778741866,0.3221258134,0.1295264624,0.1146732429,0.2042640866,0.564078520121,151,625,11,297,0.9320987654,0.6778741866,0.2542245789,0.1945876289,0.1609808102,0.2009714128,0.538903440846,7,762,0,308,1,0.7121495327,0.2878504673,0.009102730819,0.009020618557,0.05118813652,0.538903440846,14,762,0,308,1,0.7121495327,0.2878504673,0.01804123711,0.01772151899,0.07206371163,0.561823399210,121,456,17,234,0.8768115942,0.6608695652,0.215942029,0.2097053726,0.1692307692,0.1750961105,0.561823399210,320,456,74,234,0.8121827411,0.6608695652,0.1513131759,0.412371134,0.2735042735,0.1613775746,,0.7,0.9,,,,,
"Johannes, however, had a feeling that organic farming is the best path for health, the environment and our future.",0.586341086862,0.609206746549,0.650934982931,0.612309555889,0.571593327505,0.676691145486,,,0,0,0,0,0,2,,0.545297289451,36,655,1,292,0.972972973,0.6916578669,0.281315106,0.0520984081,0.04945054945,0.1170296945,0.545297289451,120,655,17,292,0.9,0.7,18.43%,15.48%,13.16%,0.1356198888,0.568904104645,6,754,0,309,1,0.7093132643,0.2906867357,0.007894736842,0.007832898172,0.0479050653,0.568904104645,21,754,0,309,1,0.7093132643,0.2906867357,0.02709677419,0.02638190955,0.08875062162,0.547759599098,61,633,1,297,0.9838709677,0.6806451613,0.3032258065,0.0878962536,0.08068783069,0.1601089508,0.547759599098,142,633,12,297,0.9220779221,0.6806451613,0.2414327608,0.1832258065,0.1528525296,0.1867101571,0.564126786961,93,624,0,298,1,0.6767895879,0.3232104121,0.129707113,0.1148148148,0.20475031,0.564126786961,151,624,11,298,0.9320987654,0.6767895879,0.2553091776,0.1948387097,0.1611526147,0.2016319283,0.538910234156,7,761,0,309,1,0.7112149533,0.2887850467,0.009114583333,0.009032258065,0.05130453561,0.538910234156,14,761,0,309,1,0.7112149533,0.2887850467,0.01806451613,0.01774397972,0.07222715649,0.561853008380,121,455,17,235,0.8768115942,0.6594202899,0.2173913043,0.2100694444,0.1694677871,0.1760738031,0.561853008380,320,455,74,235,0.8121827411,0.6594202899,0.1527624513,0.4129032258,0.2737382378,0.1627643109,,0.7,0.9,,,,,
"And so, he had an inspiring idea.",0.589662638511,0.601715210184,0.591603129022,0.578880176410,0.546021027808,0.567800046347,,,0,0,0,0,0,0,,0.545332573584,36,654,1,293,0.972972973,0.6906019007,0.2823710722,0.05217391304,0.04951856946,0.1173539856,0.545332573584,120,654,17,293,0.9,0.7,18.53%,15.50%,13.17%,0.1362648971,0.568955599067,6,753,0,310,1,0.7083725306,0.2916274694,0.00790513834,0.007843137255,0.04801411761,0.568955599067,21,753,0,310,1,0.7083725306,0.2916274694,0.02713178295,0.02641509434,0.08895152164,0.547764410635,61,632,1,298,0.9838709677,0.6795698925,0.3043010753,0.08802308802,0.08079470199,0.1605234904,0.547764410635,142,632,12,298,0.9220779221,0.6795698925,0.2425080296,0.1834625323,0.1530172414,0.1873598933,0.564254029415,93,623,0,299,1,0.6757049892,0.3242950108,0.1298882682,0.1149567367,0.2052367348,0.564254029415,151,623,11,299,0.9320987654,0.6757049892,0.2563937763,0.1950904393,0.1613247863,0.2022921916,0.538949565862,7,760,0,310,1,0.7102803738,0.2897196262,0.009126466754,0.009043927649,0.0514209737,0.538949565862,14,760,0,310,1,0.7102803738,0.2897196262,0.0180878553,0.01776649746,0.07239065323,0.561890229598,121,454,17,236,0.8768115942,0.6579710145,0.2188405797,0.2104347826,0.1697054698,0.1770507465,0.561890229598,320,454,74,236,0.8121827411,0.6579710145,0.1542117266,0.4134366925,0.2739726027,0.1641491842,,0.7,0.9,,,,,
An idea that was not received with open arms or enthusiasm Distributing regional organic products under a traditional Waldviertel symbol - the sun with its 24 rays.,0.612958694060,0.632211430873,0.638650559522,0.606147484851,0.608580689441,0.636792022899,,,0,1,0,0,0,1,,0.545383552487,36,653,1,294,0.972972973,0.6895459345,0.2834270384,0.05224963716,0.04958677686,0.117678334,0.545383552487,120,653,17,294,0.9,0.7,18.64%,15.52%,13.19%,0.1369093538,0.568970956708,6,752,0,311,1,0.7074317968,0.2925682032,0.007915567282,0.007853403141,0.04812320955,0.568970956708,21,752,0,311,1,0.7074317968,0.2925682032,0.02716688228,0.02644836272,0.08915248698,0.547863778292,61,631,1,299,0.9838709677,0.6784946237,0.3053763441,0.08815028902,0.08090185676,0.1609381616,0.547863778292,142,631,12,299,0.9220779221,0.6784946237,0.2435832984,0.1836998706,0.1531823085,0.1880093294,0.564282321950,93,622,0,300,1,0.6746203905,0.3253796095,0.1300699301,0.1150990099,0.2057233654,0.564282321950,151,622,11,300,0.9320987654,0.6746203905,0.257478375,0.1953428202,0.1614973262,0.2029522105,0.539114367551,7,759,0,311,1,0.7093457944,0.2906542056,0.009138381201,0.009055627426,0.05153745171,0.539114367551,14,759,0,311,1,0.7093457944,0.2906542056,0.01811125485,0.01778907243,0.07255420313,0.561976425294,121,453,17,237,0.8768115942,0.6565217391,0.2202898551,0.2108013937,0.1699438202,0.1780269622,0.561976425294,320,453,74,237,0.8121827411,0.6565217391,0.155661002,0.4139715395,0.2742073693,0.1655322188,,0.7,0.9,,,,,
His idea was ridiculed back in 1988.,0.540535658056,0.569310374398,0.571107750424,0.533443842279,0.523423763760,0.532604849997,,,0,0,0,0,0,0,,0.545496501100,36,652,1,295,0.972972973,0.6884899683,0.2844830047,0.0523255814,0.04965517241,0.1180027431,0.545496501100,120,652,17,295,0.9,0.7,18.74%,15.54%,13.20%,0.1375532685,0.569004043854,6,751,0,312,1,0.706491063,0.293508937,0.007926023778,0.007863695937,0.04823234199,0.569004043854,21,751,0,312,1,0.706491063,0.293508937,0.02720207254,0.02648171501,0.0893535192,0.547911508694,61,630,1,300,0.9838709677,0.6774193548,0.3064516129,0.08827785818,0.08100929615,0.1613529682,0.547911508694,142,630,12,300,0.9220779221,0.6774193548,0.2446585672,0.1839378238,0.1533477322,0.1886584733,0.564322997324,93,621,0,301,1,0.6735357918,0.3264642082,0.1302521008,0.1152416357,0.2062102058,0.564322997324,151,621,11,301,0.9320987654,0.6735357918,0.2585629737,0.1955958549,0.1616702355,0.2036119928,0.539126276152,7,758,0,312,1,0.708411215,0.291588785,0.009150326797,0.009067357513,0.05165397055,0.539126276152,14,758,0,312,1,0.708411215,0.291588785,0.01813471503,0.01781170483,0.07271780746,0.562115180556,121,453,17,237,0.8768115942,0.6565217391,0.2202898551,0.2108013937,0.1699438202,0.1780269622,0.562115180556,319,453,75,237,0.8096446701,0.6565217391,0.1531229309,0.4132124352,0.2735849057,0.162677295,,0.7,0.9,,,,,
But this didnt deter Johannes.,0.519505983382,0.517458078957,0.551984269008,0.514979077181,0.491836409672,0.503423040428,,,0,0,0,0,0,0,,0.545519170660,36,651,1,296,0.972972973,0.6874340021,0.2855389709,0.05240174672,0.04972375691,0.1183272165,0.545519170660,120,651,17,296,0.9,0.7,18.85%,15.56%,13.22%,0.1381966505,0.569030549684,6,750,0,313,1,0.7055503293,0.2944496707,0.007936507937,0.007874015748,0.04834151579,0.569030549684,21,750,0,313,1,0.7055503293,0.2944496707,0.02723735409,0.02651515152,0.08955461988,0.547942817520,61,629,1,301,0.9838709677,0.676344086,0.3075268817,0.0884057971,0.08111702128,0.1617679145,0.547942817520,142,629,12,301,0.9220779221,0.676344086,0.2457338361,0.1841763943,0.1535135135,0.189307333,0.564338085957,93,620,0,302,1,0.6724511931,0.3275488069,0.1304347826,0.1153846154,0.2066972603,0.564338085957,151,620,11,302,0.9320987654,0.6724511931,0.2596475724,0.195849546,0.1618435155,0.2042715463,0.539148151789,7,757,0,313,1,0.7074766355,0.2925233645,0.009162303665,0.009079118029,0.05177053114,0.539148151789,14,757,0,313,1,0.7074766355,0.2925233645,0.01815823606,0.0178343949,0.0728814675,0.562240654297,121,452,17,238,0.8768115942,0.6550724638,0.2217391304,0.2111692845,0.1701828411,0.1790024715,0.562240654297,319,452,75,238,0.8096446701,0.6550724638,0.1545722063,0.4137483787,0.2738197425,0.1640607544,,0.7,0.9,,,,,
"As a one-man company, the then 23-year-old, started to travel from farmers market to farmers market, selling his herbs.",0.568266466009,0.572398376516,0.567047291662,0.544713872900,0.579072055400,0.557641783531,,,0,0,0,0,0,0,,0.545542949303,36,650,1,297,0.972972973,0.6863780359,0.2865949371,0.05247813411,0.04979253112,0.1186517575,0.545542949303,120,650,17,297,0.9,0.7,18.95%,15.58%,13.23%,0.138839509,0.569043469873,6,749,0,314,1,0.7046095955,0.2953904045,0.007947019868,0.007884362681,0.04845073181,0.569043469873,21,749,0,314,1,0.7046095955,0.2953904045,0.02727272727,0.02654867257,0.08975579057,0.548075427722,61,628,1,302,0.9838709677,0.6752688172,0.3086021505,0.0885341074,0.08122503329,0.1621830046,0.548075427722,142,628,12,302,0.9220779221,0.6752688172,0.2468091049,0.1844155844,0.1536796537,0.1899559165,0.564348878228,93,619,0,303,1,0.6713665944,0.3286334056,0.1306179775,0.1155279503,0.2071845332,0.564348878228,151,619,11,303,0.9320987654,0.6713665944,0.2607321711,0.1961038961,0.1620171674,0.2049308787,0.539159203751,7,756,0,314,1,0.7065420561,0.2934579439,0.009174311927,0.009090909091,0.05188713439,0.539159203751,14,756,0,314,1,0.7065420561,0.2934579439,0.01818181818,0.01785714286,0.07304518451,0.562529163351,121,451,17,239,0.8768115942,0.6536231884,0.2231884058,0.2115384615,0.1704225352,0.1799772956,0.562529163351,319,451,75,239,0.8096446701,0.6536231884,0.1560214816,0.4142857143,0.2740549828,0.1654424175,,0.7,0.9,,,,,
"Soon, he became well known, not just because of his organic products which were a success, but also because of his traditional leather pants that he had inherited from his family, and round red glasses.",0.612680393712,0.630851626359,0.610026696093,0.601129411050,0.622057146763,0.614516194341,,,0,0,0,0,0,1,,0.545686724990,36,649,1,298,0.972972973,0.6853220697,0.2876509033,0.05255474453,0.04986149584,0.1189763698,0.545686724990,120,649,17,298,0.9,0.7,19.06%,15.60%,13.25%,0.1394818532,0.569056444431,6,748,0,315,1,0.7036688617,0.2963311383,0.007957559682,0.007894736842,0.04855999092,0.569056444431,21,748,0,315,1,0.7036688617,0.2963311383,0.02730819246,0.02658227848,0.08995703283,0.548094098166,61,627,1,303,0.9838709677,0.6741935484,0.3096774194,0.0886627907,0.08133333333,0.1625982426,0.548094098166,142,627,12,303,0.9220779221,0.6741935484,0.2478843737,0.1846553966,0.1538461538,0.1906042316,0.564350216653,93,618,0,304,1,0.6702819957,0.3297180043,0.1308016878,0.1156716418,0.2076720286,0.564350216653,151,618,11,304,0.9320987654,0.6702819957,0.2618167698,0.1963589077,0.1621911923,0.2055899975,0.539227032100,7,755,0,315,1,0.7056074766,0.2943925234,0.009186351706,0.009102730819,0.0520037812,0.539227032100,14,755,0,315,1,0.7056074766,0.2943925234,0.01820546164,0.01787994891,0.07320895977,0.562850189151,121,450,17,240,0.8768115942,0.652173913,0.2246376812,0.2119089317,0.1706629055,0.1809514553,0.562850189151,319,450,75,240,0.8096446701,0.652173913,0.157470757,0.4148244473,0.2742906277,0.1668223078,,0.7,0.9,,,,,
Soon everyone in the region knew me as the character with the leather pants and word of mouth made my small business known and increasingly interesting to others.,0.643025412550,0.657159248438,0.630770368779,0.607374709992,0.668663045134,0.618606305081,,,0,0,0,0,0,0,,0.545695000682,36,648,1,299,0.972972973,0.6842661035,0.2887068695,0.05263157895,0.04993065187,0.1193010568,0.545695000682,120,648,17,299,0.9,0.7,19.16%,15.63%,13.26%,0.1401236923,0.569090344658,6,747,0,316,1,0.7027281279,0.2972718721,0.00796812749,0.00790513834,0.04866929397,0.569090344658,21,747,0,316,1,0.7027281279,0.2972718721,0.02734375,0.02661596958,0.09015834821,0.548121286585,61,626,1,304,0.9838709677,0.6731182796,0.3107526882,0.08879184862,0.08144192256,0.1630136325,0.548121286585,142,626,12,304,0.9220779221,0.6731182796,0.2489596425,0.1848958333,0.1540130152,0.1912522861,0.564356963505,93,617,0,305,1,0.669197397,0.330802603,0.1309859155,0.1158156912,0.2081597507,0.564356963505,151,617,11,305,0.9320987654,0.669197397,0.2629013685,0.1966145833,0.1623655914,0.2062489106,0.539244984648,7,754,0,316,1,0.7046728972,0.2953271028,0.009198423127,0.009114583333,0.05212047249,0.539244984648,14,754,0,316,1,0.7046728972,0.2953271028,0.01822916667,0.0179028133,0.07337279454,0.562930584479,121,449,17,241,0.8768115942,0.6507246377,0.2260869565,0.2122807018,0.1709039548,0.1819249714,0.562930584479,319,449,75,241,0.8096446701,0.6507246377,0.1589200324,0.4153645833,0.2745266781,0.1682004486,,0.7,0.9,,,,,
"Slowly, he won over some farmers for his herb business.",0.557999510962,0.572863337955,0.567725881986,0.546875485424,0.604089902891,0.552757318405,,,0,0,0,0,1,0,,0.545908998107,36,647,1,300,0.972972973,0.6832101373,0.2897628357,0.05270863836,0.05,0.119625822,0.545908998107,120,647,17,300,0.9,0.7,19.27%,15.65%,13.27%,0.1407650354,0.569099024894,6,746,0,317,1,0.7017873942,0.2982126058,0.007978723404,0.007915567282,0.04877864182,0.569099024894,21,746,0,317,1,0.7017873942,0.2982126058,0.02737940026,0.02664974619,0.09035973826,0.548235341680,61,625,1,305,0.9838709677,0.6720430108,0.311827957,0.0889212828,0.08155080214,0.1634291784,0.548235341680,142,625,12,305,0.9220779221,0.6720430108,0.2500349113,0.185136897,0.1541802389,0.1919000877,0.564362664878,93,616,0,306,1,0.6681127983,0.3318872017,0.1311706629,0.1159600998,0.2086477037,0.564362664878,151,616,11,306,0.9320987654,0.6681127983,0.2639859672,0.1968709257,0.162540366,0.2069076253,0.539267741057,7,753,0,317,1,0.7037383178,0.2962616822,0.009210526316,0.009126466754,0.05223720916,0.539267741057,14,753,0,317,1,0.7037383178,0.2962616822,0.01825293351,0.01792573624,0.07353669007,0.563007241613,121,448,17,242,0.8768115942,0.6492753623,0.2275362319,0.2126537786,0.171145686,0.1828978646,0.563007241613,319,448,75,242,0.8096446701,0.6492753623,0.1603693077,0.4159061278,0.2747631352,0.1695768633,,0.7,0.9,,,,,
"Grandma Zach, the Bauer family and Kurt Kainz were the first to believe in Johannes.",0.556318335226,0.564338085957,0.560728693690,0.518130316481,0.538114459353,0.548499141212,,,0,0,0,0,1,0,,0.545971491729,36,646,1,301,0.972972973,0.6821541711,0.2908188019,0.05278592375,0.05006954103,0.1199506688,0.545971491729,120,646,17,301,0.9,0.7,19.38%,15.67%,13.29%,0.1414058914,0.569153707783,6,745,0,318,1,0.7008466604,0.2991533396,0.007989347537,0.007926023778,0.04888803531,0.569153707783,21,745,0,318,1,0.7008466604,0.2991533396,0.0274151436,0.02668360864,0.09056120452,0.548270313219,61,624,1,306,0.9838709677,0.6709677419,0.3129032258,0.08905109489,0.08165997323,0.1638448843,0.548270313219,142,624,12,306,0.9220779221,0.6709677419,0.2511101801,0.1853785901,0.1543478261,0.1925476442,0.564498567019,93,615,0,307,1,0.6670281996,0.3329718004,0.1313559322,0.1161048689,0.2091358918,0.564498567019,151,615,11,307,0.9320987654,0.6670281996,0.2650705659,0.1971279373,0.1627155172,0.2075661492,0.539568124199,7,752,0,318,1,0.7028037383,0.2971962617,0.009222661397,0.009138381201,0.05235399211,0.539568124199,14,752,0,318,1,0.7028037383,0.2971962617,0.0182767624,0.01794871795,0.07370064763,0.563362019829,121,448,17,242,0.8768115942,0.6492753623,0.2275362319,0.2126537786,0.171145686,0.1828978646,0.563362019829,318,448,76,242,0.807106599,0.6492753623,0.1578312367,0.4151436031,0.274137931,0.1667391836,,0.7,0.9,,,,,
"Today, more than 200 farmers belong to the SONNENTOR Family.",0.560776752371,0.580844190158,0.553148420396,0.553329180459,0.586293685060,0.551483345806,,,0,0,0,0,1,0,,0.545991718521,36,645,1,302,0.972972973,0.6810982049,0.2918747681,0.05286343612,0.05013927577,0.1202756006,0.545991718521,120,645,17,302,0.9,0.7,19.48%,15.69%,13.30%,0.1420462694,0.569154923547,6,744,0,319,1,0.6999059266,0.3000940734,0.008,0.007936507937,0.04899747531,0.569154923547,21,744,0,319,1,0.6999059266,0.3000940734,0.02745098039,0.02671755725,0.09076274855,0.548348814589,61,624,1,306,0.9838709677,0.6709677419,0.3129032258,0.08905109489,0.08165997323,0.1638448843,0.548348814589,141,624,13,306,0.9155844156,0.6709677419,0.2446166736,0.1843137255,0.1534276387,0.1873966538,0.564545154540,93,614,0,308,1,0.6659436009,0.3340563991,0.1315417256,0.11625,0.2096243192,0.564545154540,151,614,11,308,0.9320987654,0.6659436009,0.2661551646,0.1973856209,0.1628910464,0.2082244897,0.539594377547,7,751,0,319,1,0.7018691589,0.2981308411,0.009234828496,0.009150326797,0.05247082225,0.539594377547,14,751,0,319,1,0.7018691589,0.2981308411,0.01830065359,0.01797175866,0.07386466848,0.563438974724,121,447,17,243,0.8768115942,0.647826087,0.2289855072,0.213028169,0.171388102,0.1838701553,0.563438974724,318,447,76,243,0.807106599,0.647826087,0.159280512,0.4156862745,0.2743744607,0.1681160743,,0.7,0.9,,,,,
"Sonnentor grows - And with us, joy.",0.577877276353,0.598614282047,0.586165363526,0.576396995919,0.578932841142,0.600691888393,,,0,0,0,0,0,0,,0.546104444225,36,644,1,303,0.972972973,0.6800422386,0.2929307343,0.05294117647,0.05020920502,0.1206006209,0.546104444225,120,644,17,303,0.9,0.7,19.59%,15.71%,13.32%,0.142686178,0.569196495130,6,743,0,320,1,0.6989651929,0.3010348071,0.008010680908,0.007947019868,0.04910696267,0.569196495130,21,743,0,320,1,0.6989651929,0.3010348071,0.02748691099,0.02675159236,0.09096437187,0.548361167634,61,623,1,307,0.9838709677,0.6698924731,0.3139784946,0.08918128655,0.081769437,0.1642607543,0.548361167634,141,623,13,307,0.9155844156,0.6698924731,0.2456919425,0.1845549738,0.1535947712,0.1880490225,0.564556984424,93,613,0,309,1,0.6648590022,0.3351409978,0.1317280453,0.1163954944,0.21011299,0.564556984424,151,613,11,309,0.9320987654,0.6648590022,0.2672397633,0.1976439791,0.1630669546,0.2088826544,0.539663799621,7,750,0,320,1,0.7009345794,0.2990654206,0.009247027741,0.009162303665,0.05258770047,0.539663799621,14,750,0,320,1,0.7009345794,0.2990654206,0.01832460733,0.01799485861,0.07402875386,0.563477311237,121,446,17,244,0.8768115942,0.6463768116,0.2304347826,0.2134038801,0.1716312057,0.1848418638,0.563477311237,318,446,76,244,0.807106599,0.6463768116,0.1607297874,0.4162303665,0.274611399,0.1694912794,,0.7,0.9,,,,,
Every success is shared success.,0.638402192796,0.671210005858,0.654137186730,0.659521711945,0.686383326628,0.631381014410,,,0,2,0,0,1,0,,0.546168149249,36,643,1,304,0.972972973,0.6789862724,0.2939867005,0.0530191458,0.05027932961,0.1209257331,0.546168149249,120,643,17,304,0.9,0.7,19.69%,15.73%,13.33%,0.1433256262,0.569389233430,6,742,0,321,1,0.6980244591,0.3019755409,0.008021390374,0.007957559682,0.04921649822,0.569389233430,21,742,0,321,1,0.6980244591,0.3019755409,0.02752293578,0.02678571429,0.09116607604,0.548453539598,61,622,1,308,0.9838709677,0.6688172043,0.3150537634,0.08931185944,0.08187919463,0.1646767924,0.548453539598,141,622,13,308,0.9155844156,0.6688172043,0.2467672113,0.1847968545,0.1537622683,0.1887011308,0.564708904855,93,612,0,310,1,0.6637744035,0.3362255965,0.1319148936,0.1165413534,0.2106019083,0.564708904855,151,612,11,310,0.9320987654,0.6637744035,0.268324362,0.1979030144,0.1632432432,0.2095406506,0.539744328652,7,749,0,321,1,0.7,0.3,0.009259259259,0.009174311927,0.05270462767,0.539744328652,14,749,0,321,1,0.7,0.3,0.01834862385,0.01801801802,0.07419290502,0.563505236772,121,446,17,244,0.8768115942,0.6463768116,0.2304347826,0.2134038801,0.1716312057,0.1848418638,0.563505236772,317,446,77,244,0.8045685279,0.6463768116,0.1581917163,0.4154652687,0.2739844425,0.1666639264,,0.7,0.9,,,,,
We have it in abundance.,0.590407951556,0.619191190735,0.626566541489,0.587711082496,0.595278127582,0.626566631368,,,0,0,0,0,0,0,,0.546535200331,36,642,1,305,0.972972973,0.6779303062,0.2950426667,0.05309734513,0.05034965035,0.1212509405,0.546535200331,120,642,17,305,0.9,0.7,19.80%,15.75%,13.35%,0.1439646228,0.569467313065,6,741,0,322,1,0.6970837253,0.3029162747,0.008032128514,0.00796812749,0.04932608283,0.569467313065,21,741,0,322,1,0.6970837253,0.3029162747,0.02755905512,0.02681992337,0.09136786257,0.548472513617,61,621,1,309,0.9838709677,0.6677419355,0.3161290323,0.08944281525,0.08198924731,0.1650930027,0.548472513617,141,621,13,309,0.9155844156,0.6677419355,0.2478424801,0.1850393701,0.153930131,0.1893529866,0.564806458909,93,611,0,311,1,0.6626898048,0.3373101952,0.1321022727,0.1166875784,0.2110910785,0.564806458909,151,611,11,311,0.9320987654,0.6626898048,0.2694089607,0.1981627297,0.1634199134,0.2101984856,0.539780565268,7,748,0,322,1,0.6990654206,0.3009345794,0.009271523179,0.009186351706,0.05282160475,0.539780565268,14,748,0,322,1,0.6990654206,0.3009345794,0.01837270341,0.01804123711,0.07435712323,0.563753680508,121,445,17,245,0.8768115942,0.6449275362,0.231884058,0.2137809187,0.171875,0.1858130103,0.563753680508,317,445,77,245,0.8045685279,0.6449275362,0.1596409917,0.4160104987,0.2742214533,0.1680396049,,0.7,0.9,,,,,
We are consistently growing - beyond ourselves and beyond country boundaries.,0.674001425624,0.702048433417,0.698468472839,0.670964252212,0.643046531048,0.685154517150,,,0,0,0,0,0,0,,0.546666642328,36,641,1,306,0.972972973,0.67687434,0.296098633,0.05317577548,0.05042016807,0.1215762467,0.546666642328,120,641,17,306,0.9,0.7,19.90%,15.77%,13.36%,0.1446031763,0.569666744492,6,740,0,323,1,0.6961429915,0.3038570085,0.008042895442,0.007978723404,0.04943571734,0.569666744492,21,740,0,323,1,0.6961429915,0.3038570085,0.02759526938,0.02685421995,0.091569733,0.548925321536,61,620,1,310,0.9838709677,0.6666666667,0.3172043011,0.08957415565,0.08209959623,0.1655093892,0.548925321536,141,620,13,310,0.9155844156,0.6666666667,0.2489177489,0.185282523,0.1540983607,0.1900045976,0.565004567037,93,610,0,312,1,0.6616052061,0.3383947939,0.1322901849,0.1168341709,0.2115805045,0.565004567037,151,610,11,312,0.9320987654,0.6616052061,0.2704935594,0.1984231275,0.1635969664,0.2108561667,0.539948372240,7,747,0,323,1,0.6981308411,0.3018691589,0.009283819629,0.009198423127,0.05293863261,0.539948372240,14,747,0,323,1,0.6981308411,0.3018691589,0.01839684625,0.01806451613,0.07452140971,0.564163555753,121,444,17,246,0.8768115942,0.6434782609,0.2333333333,0.214159292,0.1721194879,0.1867836147,0.564163555753,317,444,77,246,0.8045685279,0.6434782609,0.161090267,0.4165571616,0.2744588745,0.1694136378,,0.7,0.9,,,,,
"Who would have thought this possible back in 1988, that the one-man band would grow to become a company with more than 400 employees?",0.637300480974,0.597296767811,0.591928111903,0.596576848141,0.606706673565,0.574965094076,,,0,0,0,0,0,0,,0.546767743654,36,640,1,307,0.972972973,0.6758183738,0.2971545992,0.05325443787,0.05049088359,0.1219016549,0.546767743654,120,640,17,307,0.9,0.7,20.01%,15.79%,13.38%,0.1452412954,0.569681995621,6,739,0,324,1,0.6952022578,0.3047977422,0.008053691275,0.007989347537,0.04954540259,0.569681995621,21,739,0,324,1,0.6952022578,0.3047977422,0.02763157895,0.02688860435,0.09177168887,0.548930739995,61,619,1,311,0.9838709677,0.6655913978,0.3182795699,0.08970588235,0.08221024259,0.1659259559,0.548930739995,141,619,13,311,0.9155844156,0.6655913978,0.2499930177,0.1855263158,0.1542669584,0.1906559716,0.565498768569,93,609,0,313,1,0.6605206074,0.3394793926,0.1324786325,0.1169811321,0.2120701905,0.565498768569,151,609,11,313,0.9320987654,0.6605206074,0.2715781581,0.1986842105,0.1637744035,0.2115137013,0.539999759303,7,746,0,324,1,0.6971962617,0.3028037383,0.009296148738,0.009210526316,0.05305571213,0.539999759303,14,746,0,324,1,0.6971962617,0.3028037383,0.01842105263,0.0180878553,0.07468576572,0.564211976171,121,443,17,247,0.8768115942,0.6420289855,0.2347826087,0.2145390071,0.1723646724,0.1877536968,0.564211976171,317,443,77,247,0.8045685279,0.6420289855,0.1625395424,0.4171052632,0.2746967071,0.1707860475,,0.7,0.9,,,,,
