combined,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Manual,Dignity,Solidarity,Plurality,Subsidiarity,Reciprocity,Sustainability,,Boxplots,,,,,Boxplot Data,0,0.25,0.75,1,,Boxplot Data,0.01,0.25,0.75,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wheat, spelt, rye, potatoes, various vegetables, fennel, caraway, poppy, peppermint, and apple mint for SONNENTOR flourish in good, clay-rich soils with the right amount of rain and valuable fertilizer from suckler cows.",0.375034957217,0.411483927818,0.361915940287,0.420603491327,0.474510832587,0.458199991844,,,0,0,0,0,0,0,,0.354410015021,37,916,0,31,100.00%,96.73%,3.27%,3.88%,0.03737373737,0.03565006033,0.354410015021,136,916,1,31,1.0,1.0,2.54%,12.93%,11.44%,0.04993393685,0.328709835939,6,1031,0,32,1,0.9698965193,0.03010348071,0.005785920926,0.005752636625,0.01319758914,0.328709835939,21,1031,0,32,1,0.9698965193,0.03010348071,0.01996197719,0.01957129543,0.02451377154,0.399045846714,62,898,0,32,1,0.9655913978,0.03440860215,0.06458333333,0.06066536204,0.04714045208,0.399045846714,154,898,0,32,1,0.9655913978,0.03440860215,0.1463878327,0.127694859,0.07097183029,0.352310687209,93,891,0,31,1,0.9663774403,0.03362255965,0.09451219512,0.08635097493,0.05637146369,0.352310687209,161,891,1,31,0.9938271605,0.9663774403,0.02744972015,0.1530418251,0.1326194399,0.05781999235,0.345320560603,7,1038,0,32,1,0.9700934579,0.02990654206,0.006698564593,0.006653992395,0.01415383,0.345320560603,14,1038,0,32,1,0.9700934579,0.02990654206,0.01330798479,0.01313320826,0.01994983225,0.362620920954,138,661,0,29,1,0.9579710145,0.04202898551,0.1727158949,0.1472785486,0.0852001986,0.362620920954,391,661,3,29,0.9923857868,0.9579710145,0.03441477231,0.3716730038,0.2704011065,0.09779906388,,1.0,1.0,,,,,
"With up to 80 centimeters in height, apple mint and peppermint are the tallest farmed mint varieties.",0.422899612806,0.346117548866,0.342537563994,0.401766723151,0.439839491377,0.369892966727,,,0,0,0,0,0,0,,0.354894691653,37,915,0,32,100.00%,96.62%,3.38%,3.89%,0.03741152679,0.03623951589,0.354894691653,136,915,1,32,1.0,1.0,2.65%,12.94%,11.45%,0.05123726402,0.328853755651,6,1030,0,33,1,0.9689557855,0.03104421449,0.005791505792,0.00575815739,0.01340868181,0.328853755651,21,1030,0,33,1,0.9689557855,0.03104421449,0.0199809705,0.01958955224,0.0249056928,0.399582473266,62,897,0,33,1,0.964516129,0.03548387097,0.06465067779,0.06072477963,0.04789630788,0.399582473266,154,897,0,33,1,0.964516129,0.03548387097,0.146527117,0.1278008299,0.07210651367,0.352854995935,93,890,0,32,1,0.9652928416,0.03470715835,0.09460834181,0.08643122677,0.05730258895,0.352854995935,161,890,1,32,0.9938271605,0.9652928416,0.02853431885,0.1531874405,0.1327287716,0.05921505672,0.346175332134,7,1037,0,33,1,0.9691588785,0.0308411215,0.006704980843,0.006660323501,0.01438016442,0.346175332134,14,1037,0,33,1,0.9691588785,0.0308411215,0.013320647,0.01314553991,0.02026878617,0.362752354282,138,660,0,30,1,0.9565217391,0.04347826087,0.1729323308,0.1474358974,0.08671099695,0.362752354282,391,660,3,30,0.9923857868,0.9565217391,0.03586404767,0.3720266413,0.2705882353,0.1004092288,,1.0,1.0,,,,,
The area is popular with cyclists who often stop and marvel at the sea-like fields of mint and the beautiful scent emanating from the plants.,0.402018785838,0.405888047881,0.381971675210,0.357189374543,0.463779245420,0.426717994526,,,0,0,0,0,0,0,,0.354994925707,37,914,0,33,100.00%,96.52%,3.48%,3.89%,0.03744939271,0.03682074607,0.354994925707,136,914,1,33,1.0,1.0,2.75%,12.95%,11.46%,0.05251521732,0.329451353090,6,1029,0,34,1,0.9680150517,0.03198494826,0.005797101449,0.005763688761,0.01361690089,0.329451353090,21,1029,0,34,1,0.9680150517,0.03198494826,0.02,0.01960784314,0.02529227086,0.399582473266,62,897,0,33,1,0.964516129,0.03548387097,0.06465067779,0.06072477963,0.04789630788,0.399582473266,154,897,0,33,1,0.964516129,0.03548387097,0.146527117,0.1278008299,0.07210651367,0.354048136321,93,889,0,33,1,0.964208243,0.03579175705,0.09470468432,0.08651162791,0.05822067547,0.354048136321,161,889,1,33,0.9938271605,0.964208243,0.02961891754,0.1533333333,0.1328382838,0.06058401376,0.346537913843,7,1036,0,34,1,0.9682242991,0.03177570093,0.006711409396,0.006666666667,0.01460341528,0.346537913843,14,1036,0,34,1,0.9682242991,0.03177570093,0.01333333333,0.01315789474,0.02058339167,0.363146786399,138,659,0,31,1,0.9550724638,0.04492753623,0.1731493099,0.1475935829,0.08819961391,0.363146786399,391,659,3,31,0.9923857868,0.9550724638,0.03731332303,0.3723809524,0.2707756233,0.1029680472,,1.0,1.0,,,,,
This led the family to open a Bed  Breakfast at the farm.,0.370942452793,0.383281406866,0.373945605727,0.361229702103,0.438487555216,0.389596217178,,,0,0,0,0,0,0,,0.355481437016,37,913,0,34,100.00%,96.41%,3.59%,3.89%,0.03748733536,0.03739413817,0.355481437016,136,913,1,34,1.0,1.0,2.86%,12.96%,11.47%,0.0537692421,0.329660988510,6,1028,0,35,1,0.967074318,0.03292568203,0.00580270793,0.005769230769,0.01382237737,0.329660988510,21,1028,0,35,1,0.967074318,0.03292568203,0.02001906578,0.01962616822,0.02567374913,0.401033205565,62,895,0,35,1,0.9623655914,0.0376344086,0.06478578892,0.06084396467,0.04937787816,0.401033205565,154,895,0,35,1,0.9623655914,0.0376344086,0.1468064824,0.1280133001,0.07433017653,0.354230347438,93,888,0,34,1,0.9631236443,0.03687635575,0.09480122324,0.08659217877,0.05912633621,0.354230347438,161,888,1,34,0.9938271605,0.9631236443,0.03070351624,0.1534795043,0.1329479769,0.06192832253,0.346895726751,7,1035,0,35,1,0.9672897196,0.03271028037,0.006717850288,0.006673021926,0.0148237231,0.346895726751,14,1035,0,35,1,0.9672897196,0.03271028037,0.01334604385,0.01317027281,0.02089384685,0.364381771891,138,658,0,32,1,0.9536231884,0.04637681159,0.1733668342,0.147751606,0.08966716793,0.364381771891,391,658,3,32,0.9923857868,0.9536231884,0.0387625984,0.372735939,0.270963271,0.1054784579,,1.0,1.0,,,,,
"The hospitable Cordes family has certainly opened the Sonnentor, the gate to the sun, for us in the far north.",0.424982201537,0.422101489831,0.394395062781,0.397352870996,0.450590651520,0.421577912123,,,0,0,0,0,0,0,,0.356190510386,37,912,0,35,100.00%,96.30%,3.70%,3.90%,0.03752535497,0.03796005111,0.356190510386,136,912,1,35,1.0,1.0,2.97%,12.98%,11.48%,0.05500065969,0.331003399014,6,1027,0,36,1,0.9661335842,0.0338664158,0.005808325266,0.005774783446,0.01402523292,0.331003399014,21,1027,0,36,1,0.9661335842,0.0338664158,0.02003816794,0.0196445276,0.02605035369,0.401224204032,62,894,0,36,1,0.9612903226,0.03870967742,0.06485355649,0.06090373281,0.05010449332,0.401224204032,154,894,0,36,1,0.9612903226,0.03870967742,0.1469465649,0.1281198003,0.07542051528,0.354370594699,93,887,0,35,1,0.9620390456,0.03796095445,0.09489795918,0.08667287978,0.06002013917,0.354370594699,161,887,1,35,0.9938271605,0.9620390456,0.03178811494,0.1536259542,0.1330578512,0.06324931855,0.347032980615,7,1034,0,36,1,0.9663551402,0.03364485981,0.006724303554,0.006679389313,0.01504121838,0.347032980615,14,1034,0,36,1,0.9663551402,0.03364485981,0.01335877863,0.0131826742,0.02120033571,0.364433360367,138,657,0,33,1,0.952173913,0.04782608696,0.1735849057,0.1479099678,0.09111469032,0.364433360367,391,657,3,33,0.9923857868,0.952173913,0.04021187376,0.3730916031,0.2711511789,0.1079431469,,1.0,1.0,,,,,
Taking and giving - the bees lead by example.,0.513749559707,0.540679119812,0.495448504347,0.500796365275,0.548080831191,0.522520175452,,,0,0,0,0,0,0,,0.356318120786,37,912,0,35,100.00%,96.30%,3.70%,3.90%,0.03752535497,0.03796005111,0.356318120786,135,912,2,35,1.0,1.0,2.24%,12.89%,11.40%,0.0409202476,0.331003399014,6,1027,0,36,1,0.9661335842,0.0338664158,0.005808325266,0.005774783446,0.01402523292,0.331003399014,21,1027,0,36,1,0.9661335842,0.0338664158,0.02003816794,0.0196445276,0.02605035369,0.401341262600,62,893,0,37,1,0.9602150538,0.03978494624,0.06492146597,0.06096361849,0.05082221004,0.401341262600,154,893,0,37,1,0.9602150538,0.03978494624,0.147086915,0.1282264779,0.07649735293,0.354441322498,93,886,0,36,1,0.9609544469,0.03904555315,0.09499489275,0.08675373134,0.06090261188,0.354441322498,161,886,1,36,0.9938271605,0.9609544469,0.03287271364,0.1537726839,0.1331679074,0.06454822757,0.347186386474,7,1033,0,37,1,0.9654205607,0.03457943925,0.006730769231,0.006685768863,0.01525602261,0.347186386474,14,1033,0,37,1,0.9654205607,0.03457943925,0.01337153773,0.01319509896,0.02150302947,0.365584805930,138,656,0,34,1,0.9507246377,0.04927536232,0.1738035264,0.1480686695,0.09254313447,0.365584805930,391,656,3,34,0.9923857868,0.9507246377,0.04166114912,0.3734479465,0.2713393477,0.1103645757,,1.0,1.0,,,,,
Christian Weinbub is organic farmer 150.,0.452896373266,0.411931945323,0.423295364174,0.424715363695,0.479300036526,0.483987351147,,,0,0,0,0,0,1,,0.356487682700,37,911,0,36,100.00%,96.20%,3.80%,3.90%,0.03756345178,0.03851881822,0.356487682700,135,911,2,36,1.0,1.0,2.34%,12.91%,11.41%,0.04230530748,0.331094966291,6,1025,0,38,1,0.9642521167,0.03574788335,0.005819592629,0.005785920926,0.01442352656,0.331094966291,21,1025,0,38,1,0.9642521167,0.03574788335,0.02007648184,0.01968134958,0.02678976914,0.401472348091,62,892,0,38,1,0.9591397849,0.04086021505,0.06498951782,0.06102362205,0.05153140474,0.401472348091,154,892,0,38,1,0.9591397849,0.04086021505,0.1472275335,0.1283333333,0.07756125759,0.355925500970,93,885,0,37,1,0.9598698482,0.04013015184,0.09509202454,0.08683473389,0.06177424531,0.355925500970,161,885,1,37,0.9938271605,0.9598698482,0.03395731234,0.1539196941,0.1332781457,0.0658261775,0.348675527816,7,1032,0,38,1,0.9644859813,0.03551401869,0.006737247353,0.006692160612,0.01546824904,0.348675527816,14,1032,0,38,1,0.9644859813,0.03551401869,0.01338432122,0.01320754717,0.02180208784,0.365844297962,138,655,0,35,1,0.9492753623,0.05072463768,0.1740226986,0.1482277121,0.09395338384,0.365844297962,391,655,3,35,0.9923857868,0.9492753623,0.04311042448,0.3738049713,0.2715277778,0.1127450062,,1.0,1.0,,,,,
"On his farm in Windpassing, north of Hollabrunn, he leaves nothing to chance and constantly works on processing the soil more gently, optimally adjusting crop rotation and the best way of cultivating the plants.",0.389095709166,0.400634210382,0.412664539874,0.441639006297,0.490142327045,0.479972298255,,,0,0,0,0,0,0,,0.357216204379,37,910,0,37,100.00%,96.09%,3.91%,3.91%,0.03760162602,0.03907074974,0.357216204379,135,910,2,37,1.0,1.0,2.45%,12.92%,11.42%,0.04366344598,0.331530435560,6,1024,0,39,1,0.9633113829,0.03668861712,0.005825242718,0.005791505792,0.01461916891,0.331530435560,21,1024,0,39,1,0.9633113829,0.03668861712,0.02009569378,0.01969981238,0.0271529596,0.401873896471,62,891,0,39,1,0.9580645161,0.04193548387,0.06505771249,0.06108374384,0.05223242913,0.401873896471,154,891,0,39,1,0.9580645161,0.04193548387,0.1473684211,0.128440367,0.07861276006,0.356550621049,93,884,0,38,1,0.9587852495,0.04121475054,0.09518935517,0.08691588785,0.06263549734,0.356550621049,161,884,1,38,0.9938271605,0.9587852495,0.03504191104,0.1540669856,0.1333885667,0.06708420876,0.349904103400,7,1031,0,39,1,0.9635514019,0.03644859813,0.006743737958,0.006698564593,0.01567800353,0.349904103400,14,1031,0,39,1,0.9635514019,0.03644859813,0.01339712919,0.01322001889,0.02209766001,0.365907877501,138,654,0,36,1,0.947826087,0.05217391304,0.1742424242,0.1483870968,0.09534625892,0.365907877501,391,654,3,36,0.9923857868,0.947826087,0.04455969985,0.3741626794,0.2717164698,0.1150865217,,1.0,1.0,,,,,
"In doing so, he has come to know and appreciate help coming from nature.",0.488264067397,0.510646432471,0.444132995848,0.442635103714,0.546196522830,0.557585597347,,,0,0,0,0,0,0,,0.358858386711,37,909,0,38,100.00%,95.99%,4.01%,3.91%,0.03763987792,0.03961613497,0.358858386711,135,909,2,38,1.0,1.0,2.55%,12.93%,11.43%,0.04499609345,0.331985313799,6,1023,0,40,1,0.9623706491,0.03762935089,0.00583090379,0.005797101449,0.0148126002,0.331985313799,21,1023,0,40,1,0.9623706491,0.03762935089,0.02011494253,0.01971830986,0.02751203792,0.402305705715,62,890,0,40,1,0.9569892473,0.04301075269,0.06512605042,0.06114398422,0.0529256124,0.402305705715,154,890,0,40,1,0.9569892473,0.04301075269,0.1475095785,0.1285475793,0.07965235716,0.356644520735,93,883,0,39,1,0.9577006508,0.04229934924,0.09528688525,0.08699719364,0.06348679577,0.356644520735,161,883,1,39,0.9938271605,0.9577006508,0.03612650973,0.1542145594,0.1334991708,0.06832328328,0.350044685724,7,1030,0,40,1,0.9626168224,0.03738317757,0.00675024108,0.006704980843,0.01588538514,0.350044685724,14,1030,0,40,1,0.9626168224,0.03738317757,0.01340996169,0.01323251418,0.02238988564,0.368072230642,138,653,0,37,1,0.9463768116,0.05362318841,0.1744627054,0.1485468245,0.09672252335,0.368072230642,391,653,3,37,0.9923857868,0.9463768116,0.04600897521,0.3745210728,0.2719054242,0.1173910457,,1.0,1.0,,,,,
"For example, a friends bee colonies, which pollinate his flowering spice plants.",0.467727019271,0.493187161069,0.471504068899,0.395036824963,0.557897243485,0.487868187147,,,0,0,0,0,0,1,,0.359198570687,37,908,0,39,100.00%,95.88%,4.12%,3.92%,0.03767820774,0.04015524424,0.359198570687,135,908,2,39,1.0,1.0,2.66%,12.94%,11.44%,0.0463045682,0.332924840953,6,1022,0,41,1,0.9614299153,0.03857008467,0.005836575875,0.00580270793,0.01500390701,0.332924840953,21,1022,0,41,1,0.9614299153,0.03857008467,0.02013422819,0.01973684211,0.02786716501,0.402468812053,62,889,0,41,1,0.9559139785,0.04408602151,0.06519453207,0.06120434353,0.05361126321,0.402468812053,154,889,0,41,1,0.9559139785,0.04408602151,0.1476510067,0.1286549708,0.08068051473,0.357291238176,93,882,0,40,1,0.9566160521,0.04338394794,0.09538461538,0.08707865169,0.06432854101,0.357291238176,161,882,1,40,0.9938271605,0.9566160521,0.03721110843,0.1543624161,0.1336099585,0.06954429231,0.350434120637,7,1029,0,41,1,0.961682243,0.03831775701,0.006756756757,0.006711409396,0.01609048674,0.350434120637,14,1029,0,41,1,0.961682243,0.03831775701,0.01342281879,0.01324503311,0.02267889567,0.368753022255,138,652,0,38,1,0.9449275362,0.05507246377,0.1746835443,0.1487068966,0.09808288925,0.368753022255,391,652,3,38,0.9923857868,0.9449275362,0.04745825057,0.3748801534,0.2720946416,0.1196603582,,1.0,1.0,,,,,
And the result is noticeable.,0.501338977002,0.546065180580,0.422199359000,0.439628026914,0.491147416874,0.424694113806,,,0,0,0,0,0,0,,0.359750609232,37,907,0,40,100.00%,95.78%,4.22%,3.92%,0.0377166157,0.04068833055,0.359750609232,135,907,2,40,1.0,1.0,2.76%,12.96%,11.45%,0.04759008796,0.333476558601,6,1021,0,42,1,0.9604891816,0.03951081844,0.005842259007,0.005808325266,0.01519317067,0.333476558601,21,1021,0,42,1,0.9604891816,0.03951081844,0.02015355086,0.01975540922,0.02821849197,0.403342361974,62,888,0,42,1,0.9548387097,0.04516129032,0.06526315789,0.06126482213,0.0542896714,0.403342361974,154,888,0,42,1,0.9548387097,0.04516129032,0.1477927063,0.1287625418,0.08169767021,0.357298990774,93,881,0,41,1,0.9555314534,0.04446854664,0.0954825462,0.08716026242,0.06516110848,0.357298990774,161,881,1,41,0.9938271605,0.9555314534,0.03829570713,0.1545105566,0.1337209302,0.0707480634,0.351166222333,7,1028,0,42,1,0.9607476636,0.03925233645,0.006763285024,0.006717850288,0.01629339557,0.351166222333,14,1028,0,42,1,0.9607476636,0.03925233645,0.01343570058,0.01325757576,0.02296481307,0.369106226578,138,651,0,39,1,0.9434782609,0.05652173913,0.174904943,0.1488673139,0.099428022,0.369106226578,391,651,3,39,0.9923857868,0.9434782609,0.04890752593,0.3752399232,0.2722841226,0.1218961097,,1.0,1.0,,,,,
"Thanks to natures little helpers, psyllium seeds, caraway seeds, blue poppy seeds, fenugreek and more are delivered to SONNENTOR in outstanding organic quality.",0.446544008576,0.446575218080,0.415540189419,0.420339472635,0.495444830035,0.493077953996,,,0,0,0,0,1,1,,0.360496580192,37,906,0,41,100.00%,95.67%,4.33%,3.92%,0.03775510204,0.04121563113,0.360496580192,135,906,2,41,1.0,1.0,2.87%,12.97%,11.46%,0.0488537798,0.333988148597,6,1020,0,43,1,0.9595484478,0.04045155221,0.005847953216,0.005813953488,0.01538046764,0.333988148597,21,1020,0,43,1,0.9595484478,0.04045155221,0.02017291066,0.0197740113,0.02856616091,0.403342361974,62,888,0,42,1,0.9548387097,0.04516129032,0.06526315789,0.06126482213,0.0542896714,0.403342361974,154,888,0,42,1,0.9548387097,0.04516129032,0.1477927063,0.1287625418,0.08169767021,0.357429531057,93,880,0,42,1,0.9544468547,0.04555314534,0.09558067831,0.08724202627,0.06598485077,0.357429531057,161,880,1,42,0.9938271605,0.9544468547,0.03938030583,0.1546589817,0.1338320865,0.07193536637,0.351649545927,7,1027,0,43,1,0.9598130841,0.04018691589,0.006769825919,0.006724303554,0.01649419367,0.351649545927,14,1027,0,43,1,0.9598130841,0.04018691589,0.01344860711,0.01327014218,0.0232477535,0.369751683611,138,651,0,39,1,0.9434782609,0.05652173913,0.174904943,0.1488673139,0.099428022,0.369751683611,390,651,4,39,0.9898477157,0.9434782609,0.04636945487,0.3746397695,0.2717770035,0.1142733749,,1.0,1.0,,,,,
"However, he also happy to give back by sharing his knowledge with his organic farming colleagues.",0.460853184470,0.503455598624,0.455754835871,0.449641291531,0.581304500036,0.495960938546,,,0,1,0,0,1,1,,0.360639715289,37,905,0,42,100.00%,95.56%,4.44%,3.93%,0.03779366701,0.04173736875,0.360639715289,135,905,2,42,1.0,1.0,2.98%,12.98%,11.47%,0.05009668904,0.334599432718,6,1019,0,44,1,0.958607714,0.04139228598,0.005853658537,0.005819592629,0.01556586998,0.334599432718,21,1019,0,44,1,0.958607714,0.04139228598,0.02019230769,0.01979264844,0.02891030568,0.404652970853,62,886,0,44,1,0.952688172,0.04731182796,0.06540084388,0.06138613861,0.05562583459,0.404652970853,154,886,0,44,1,0.952688172,0.04731182796,0.1480769231,0.1289782245,0.08370059683,0.358830186254,93,879,0,43,1,0.953362256,0.04663774403,0.09567901235,0.08732394366,0.06680009946,0.358830186254,161,879,1,43,0.9938271605,0.953362256,0.04046490453,0.1548076923,0.1339434276,0.07310691875,0.352032700443,7,1026,0,44,1,0.9588785047,0.04112149533,0.006776379477,0.006730769231,0.01669295831,0.352032700443,14,1026,0,44,1,0.9588785047,0.04112149533,0.01346153846,0.01328273245,0.02352782589,0.369892966727,138,650,0,40,1,0.9420289855,0.05797101449,0.1751269036,0.1490280778,0.1007585444,0.369892966727,390,650,4,40,0.9898477157,0.9420289855,0.04781873023,0.375,0.2719665272,0.1165541357,,1.0,1.0,,,,,
"Christian explains almost philosophically Taking and giving is a successful model, the bees show us and I try my best to follow their example whenever I can.",0.542053559592,0.542626860975,0.521856672505,0.472150984678,0.574937502813,0.580968173331,,,0,1,0,0,0,1,,0.362389926540,37,904,0,43,100.00%,95.46%,4.54%,3.93%,0.03783231084,0.04225375294,0.362389926540,135,904,2,43,1.0,1.0,3.08%,12.99%,11.48%,0.05131978692,0.335317364958,6,1018,0,45,1,0.9576669802,0.04233301976,0.005859375,0.005825242718,0.01574944563,0.335317364958,21,1018,0,45,1,0.9576669802,0.04233301976,0.02021174206,0.01981132075,0.02925105256,0.405265193791,62,885,0,45,1,0.9516129032,0.04838709677,0.06546990496,0.06144697721,0.05628408858,0.405265193791,154,885,0,45,1,0.9516129032,0.04838709677,0.1482194418,0.129086337,0.08468712106,0.358870913445,93,878,0,44,1,0.9522776573,0.04772234273,0.09577754892,0.08740601504,0.0676071669,0.358870913445,161,878,1,44,0.9938271605,0.9522776573,0.04154950323,0.1549566891,0.1340549542,0.07426339045,0.352142739645,7,1025,0,45,1,0.9579439252,0.04205607477,0.006782945736,0.006737247353,0.01688976237,0.352142739645,14,1025,0,45,1,0.9579439252,0.04205607477,0.01347449471,0.01329534663,0.02380513299,0.370355837961,138,649,0,41,1,0.9405797101,0.05942028986,0.1753494282,0.1491891892,0.1020750403,0.370355837961,390,649,4,41,0.9898477157,0.9405797101,0.04926800559,0.375360924,0.2721563154,0.1188019605,,1.0,1.0,,,,,
The economy of the common good is an alternative economic system based on the same values which also enable human relationships to be successful.,0.546274634316,0.583000185260,0.584526494749,0.501704999861,0.603503018586,0.602099961379,,,2,2,1,2,2,2,,0.362468372057,37,903,0,44,100.00%,95.35%,4.65%,3.94%,0.03787103378,0.04276498106,0.362468372057,135,903,2,44,1.0,1.0,3.19%,13.01%,11.49%,0.0525239775,0.336186494646,6,1017,0,46,1,0.9567262465,0.04327375353,0.005865102639,0.00583090379,0.01593125877,0.336186494646,21,1017,0,46,1,0.9567262465,0.04327375353,0.02023121387,0.01983002833,0.02958852079,0.405366650602,62,884,0,46,1,0.9505376344,0.04946236559,0.06553911205,0.06150793651,0.05693610033,0.405366650602,154,884,0,46,1,0.9505376344,0.04946236559,0.1483622351,0.1291946309,0.08566415301,0.358906901333,93,877,0,45,1,0.9511930586,0.04880694143,0.09587628866,0.08748824083,0.0684063477,0.358906901333,161,877,1,45,0.9938271605,0.9511930586,0.04263410193,0.155105973,0.1341666667,0.07540540803,0.352335628135,7,1024,0,46,1,0.9570093458,0.04299065421,0.006789524733,0.006743737958,0.01708467471,0.352335628135,14,1024,0,46,1,0.9570093458,0.04299065421,0.01348747592,0.01330798479,0.02407977187,0.370865099190,138,648,0,42,1,0.9391304348,0.06086956522,0.1755725191,0.1493506494,0.1033780581,0.370865099190,390,648,4,42,0.9898477157,0.9391304348,0.05071728095,0.3757225434,0.2723463687,0.1210182939,,1.0,1.0,,,,,
It focuses on principles beyond the financial balance.,0.530722062324,0.541694713579,0.522976710559,0.564421707831,0.560585621030,0.591769681086,,,0,0,0,0,0,0,,0.362755471303,37,902,0,45,100.00%,95.25%,4.75%,3.94%,0.03790983607,0.04327123926,0.362755471303,135,902,2,45,1.0,1.0,3.29%,13.02%,11.50%,0.05371010374,0.336271075291,6,1016,0,47,1,0.9557855127,0.0442144873,0.005870841487,0.005836575875,0.0161113701,0.336271075291,21,1016,0,47,1,0.9557855127,0.0442144873,0.02025072324,0.01984877127,0.02992282315,0.405528737735,62,883,0,47,1,0.9494623656,0.05053763441,0.06560846561,0.06156901688,0.05758208618,0.405528737735,154,883,0,47,1,0.9494623656,0.05053763441,0.1485053038,0.1293031066,0.08663201919,0.359327390779,93,876,0,46,1,0.9501084599,0.04989154013,0.0959752322,0.08757062147,0.06919792012,0.359327390779,161,876,1,46,0.9938271605,0.9501084599,0.04371870062,0.1552555448,0.1342785655,0.07653355843,0.352641369665,7,1023,0,47,1,0.9560747664,0.04392523364,0.006796116505,0.00675024108,0.01727776043,0.352641369665,14,1023,0,47,1,0.9560747664,0.04392523364,0.01350048216,0.013320647,0.02435183429,0.371426812839,138,647,0,43,1,0.9376811594,0.06231884058,0.1757961783,0.1495124594,0.1046681136,0.371426812839,390,647,4,43,0.9898477157,0.9376811594,0.05216655632,0.3760848602,0.2725366876,0.123204485,,1.0,1.0,,,,,
People its main Focus.,0.645615840517,0.601543071123,0.479375577060,0.421955341356,0.469006658100,0.593679055102,,,0,1,0,0,0,0,,0.362766174390,37,901,0,46,100.00%,95.14%,4.86%,3.94%,0.03794871795,0.04377270337,0.362766174390,135,901,2,46,1.0,1.0,3.40%,13.03%,11.51%,0.0548789529,0.337206882258,6,1015,0,48,1,0.9548447789,0.04515522107,0.005876591577,0.005842259007,0.01628983707,0.337206882258,21,1015,0,48,1,0.9548447789,0.04515522107,0.02027027027,0.01986754967,0.03025406643,0.406747622576,62,882,0,48,1,0.9483870968,0.05161290323,0.0656779661,0.06163021869,0.05822225097,0.406747622576,154,882,0,48,1,0.9483870968,0.05161290323,0.1486486486,0.1294117647,0.08759102875,0.359327406567,93,875,0,47,1,0.9490238612,0.05097613883,0.09607438017,0.0876531574,0.0699821473,0.359327406567,161,875,1,47,0.9938271605,0.9490238612,0.04480329932,0.1554054054,0.1343906511,0.07764839229,0.352860675888,7,1022,0,48,1,0.9551401869,0.04485981308,0.006802721088,0.006756756757,0.01746908116,0.352860675888,14,1022,0,48,1,0.9551401869,0.04485981308,0.01351351351,0.01333333333,0.02462140716,0.372510091910,138,646,0,44,1,0.9362318841,0.06376811594,0.1760204082,0.1496746204,0.1059456927,0.372510091910,390,646,4,44,0.9898477157,0.9362318841,0.05361583168,0.3764478764,0.2727272727,0.1253617964,,1.0,1.0,,,,,
This still young movement originated in Austria.,0.418977982780,0.503507895889,0.405162748879,0.423334465440,0.431257682708,0.403151141309,,,0,0,0,0,0,0,,0.363577573516,37,900,0,47,100.00%,95.04%,4.96%,3.95%,0.03798767967,0.04426953967,0.363577573516,135,900,2,47,1.0,1.0,3.50%,13.04%,11.52%,0.0560312614,0.337300820282,6,1014,0,49,1,0.9539040452,0.04609595484,0.005882352941,0.005847953216,0.01646671417,0.337300820282,21,1014,0,49,1,0.9539040452,0.04609595484,0.02028985507,0.01988636364,0.03058235183,0.406758014467,62,881,0,49,1,0.947311828,0.05268817204,0.065747614,0.06169154229,0.05885678888,0.406758014467,154,881,0,49,1,0.947311828,0.05268817204,0.1487922705,0.1295206056,0.08854147474,0.359426202698,93,874,0,48,1,0.9479392625,0.05206073753,0.0961737332,0.08773584906,0.07075927841,0.359426202698,161,874,1,48,0.9938271605,0.9479392625,0.04588789802,0.1555555556,0.134502924,0.07875042702,0.352860675888,7,1022,0,48,1,0.9551401869,0.04485981308,0.006802721088,0.006756756757,0.01746908116,0.352860675888,14,1022,0,48,1,0.9551401869,0.04485981308,0.01351351351,0.01333333333,0.02462140716,0.372544002073,138,645,0,45,1,0.9347826087,0.0652173913,0.1762452107,0.1498371336,0.1072112535,0.372544002073,390,645,4,45,0.9898477157,0.9347826087,0.05506510704,0.3768115942,0.2729181246,0.1274914114,,1.0,1.0,,,,,
